Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CandidateJson,HandleCupVolumeRatio,WeeklyVolumeCondition
PFG,2011-04-29,2011-05-02,2011-05-04,62.43,20.65,28.93,40.1,18.02,2010-08-27,2010-04-30,2011-02-18,2011-03-18,40.14,31.73,"{""score"": 62.43, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 138, ""right_rim_idx"": 163, ""handle_low_idx"": 167, ""last_idx"": 173, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-08-27"", ""right_rim_date"": ""2011-02-18"", ""handle_low_date"": ""2011-03-18"", ""last_date"": ""2011-04-29"", ""left_rim_price"": 18.32, ""bottom_price"": 12.36, ""right_rim_price"": 20.65, ""handle_low_price"": 18.02, ""last_close"": 20.08, ""cup_depth_pct"": 40.14, ""handle_depth_pct_of_cup"": 31.73, ""right_rim_gap_pct"": 11.27, ""cup_width_weeks"": 42, ""handle_width_weeks"": 10, ""breakout_level"": 20.65, ""projected_target"": 28.93, ""volume_note"": ""handle avg volume 0.72x cup avg; latest week 0.91x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.72,PASS: handle avg volume <= 1.05x cup avg
SYK,2011-04-29,2011-05-02,2011-05-04,60.72,53.87,72.65,34.86,47.94,2010-08-27,2010-04-30,2011-03-11,2011-04-29,34.88,31.56,"{""score"": 60.72, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 138, ""right_rim_idx"": 166, ""handle_low_idx"": 173, ""last_idx"": 173, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-08-27"", ""right_rim_date"": ""2011-03-11"", ""handle_low_date"": ""2011-04-29"", ""last_date"": ""2011-04-29"", ""left_rim_price"": 48.87, ""bottom_price"": 35.08, ""right_rim_price"": 53.87, ""handle_low_price"": 47.94, ""last_close"": 48.88, ""cup_depth_pct"": 34.88, ""handle_depth_pct_of_cup"": 31.56, ""right_rim_gap_pct"": 9.27, ""cup_width_weeks"": 45, ""handle_width_weeks"": 7, ""breakout_level"": 53.87, ""projected_target"": 72.65, ""volume_note"": ""handle avg volume 0.90x cup avg; latest week 1.14x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.9,PASS: handle avg volume <= 1.05x cup avg
GE,2011-04-29,2011-05-02,2011-05-04,59.57,77.12,104.24,35.17,66.71,2010-08-27,2010-04-30,2011-02-18,2011-03-18,35.17,38.36,"{""score"": 59.57, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 138, ""right_rim_idx"": 163, ""handle_low_idx"": 167, ""last_idx"": 173, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-08-27"", ""right_rim_date"": ""2011-02-18"", ""handle_low_date"": ""2011-03-18"", ""last_date"": ""2011-04-29"", ""left_rim_price"": 68.67, ""bottom_price"": 49.99, ""right_rim_price"": 77.12, ""handle_low_price"": 66.71, ""last_close"": 73.35, ""cup_depth_pct"": 35.17, ""handle_depth_pct_of_cup"": 38.36, ""right_rim_gap_pct"": 10.95, ""cup_width_weeks"": 42, ""handle_width_weeks"": 10, ""breakout_level"": 77.12, ""projected_target"": 104.24, ""volume_note"": ""handle avg volume 0.84x cup avg; latest week 1.02x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.84,PASS: handle avg volume <= 1.05x cup avg
QCOM,2011-04-29,2011-05-02,2011-05-04,55.98,39.68,55.93,40.95,34.92,2010-07-02,2010-01-08,2011-04-01,2011-04-15,43.39,15.62,"{""score"": 55.98, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 105, ""bottom_idx"": 130, ""right_rim_idx"": 169, ""handle_low_idx"": 171, ""last_idx"": 173, ""left_rim_date"": ""2010-01-08"", ""bottom_date"": ""2010-07-02"", ""right_rim_date"": ""2011-04-01"", ""handle_low_date"": ""2011-04-15"", ""last_date"": ""2011-04-29"", ""left_rim_price"": 33.07, ""bottom_price"": 21.21, ""right_rim_price"": 37.46, ""handle_low_price"": 34.92, ""last_close"": 38.75, ""cup_depth_pct"": 43.39, ""handle_depth_pct_of_cup"": 15.62, ""right_rim_gap_pct"": 11.73, ""cup_width_weeks"": 64, ""handle_width_weeks"": 4, ""breakout_level"": 39.68, ""projected_target"": 55.93, ""volume_note"": ""handle avg volume 0.69x cup avg; latest week 1.20x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.69,PASS: handle avg volume <= 1.05x cup avg
ICE,2011-04-29,2011-05-02,2011-05-04,53.41,23.11,30.48,31.89,20.08,2010-08-27,2010-05-14,2011-03-11,2011-04-08,31.91,41.02,"{""score"": 53.41, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 123, ""bottom_idx"": 138, ""right_rim_idx"": 166, ""handle_low_idx"": 170, ""last_idx"": 173, ""left_rim_date"": ""2010-05-14"", ""bottom_date"": ""2010-08-27"", ""right_rim_date"": ""2011-03-11"", ""handle_low_date"": ""2011-04-08"", ""last_date"": ""2011-04-29"", ""left_rim_price"": 21.33, ""bottom_price"": 15.73, ""right_rim_price"": 23.11, ""handle_low_price"": 20.08, ""last_close"": 20.54, ""cup_depth_pct"": 31.91, ""handle_depth_pct_of_cup"": 41.02, ""right_rim_gap_pct"": 7.67, ""cup_width_weeks"": 43, ""handle_width_weeks"": 7, ""breakout_level"": 23.11, ""projected_target"": 30.48, ""volume_note"": ""handle avg volume 0.90x cup avg; latest week 0.77x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.9,PASS: handle avg volume <= 1.05x cup avg
HRB,2011-04-29,2011-05-02,2011-05-04,45.63,10.32,14.96,44.96,9.83,2010-10-22,2010-07-02,2011-04-08,2011-04-15,44.96,10.63,"{""score"": 45.63, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 130, ""bottom_idx"": 146, ""right_rim_idx"": 170, ""handle_low_idx"": 171, ""last_idx"": 173, ""left_rim_date"": ""2010-07-02"", ""bottom_date"": ""2010-10-22"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-04-15"", ""last_date"": ""2011-04-29"", ""left_rim_price"": 9.1, ""bottom_price"": 5.68, ""right_rim_price"": 10.32, ""handle_low_price"": 9.83, ""last_close"": 9.92, ""cup_depth_pct"": 44.96, ""handle_depth_pct_of_cup"": 10.63, ""right_rim_gap_pct"": 11.85, ""cup_width_weeks"": 40, ""handle_width_weeks"": 3, ""breakout_level"": 10.32, ""projected_target"": 14.96, ""volume_note"": ""handle avg volume 0.79x cup avg; latest week 0.93x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""no weekly close above the handle/rim resistance yet""]}",0.79,PASS: handle avg volume <= 1.05x cup avg
HIG,2011-05-06,2011-05-09,2011-05-11,80.3,21.77,28.82,32.38,19.08,2010-08-27,2010-01-15,2011-04-08,2011-04-15,33.93,22.54,"{""score"": 80.3, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 106, ""bottom_idx"": 138, ""right_rim_idx"": 170, ""handle_low_idx"": 171, ""last_idx"": 174, ""left_rim_date"": ""2010-01-15"", ""bottom_date"": ""2010-08-27"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-04-15"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 20.77, ""bottom_price"": 13.72, ""right_rim_price"": 20.67, ""handle_low_price"": 19.08, ""last_close"": 20.21, ""cup_depth_pct"": 33.93, ""handle_depth_pct_of_cup"": 22.54, ""right_rim_gap_pct"": 0.5, ""cup_width_weeks"": 64, ""handle_width_weeks"": 4, ""breakout_level"": 21.77, ""projected_target"": 28.82, ""volume_note"": ""handle avg volume 0.58x cup avg; latest week 1.31x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.58,PASS: handle avg volume <= 1.05x cup avg
BSX,2011-05-06,2011-05-09,2011-05-11,78.31,7.91,10.54,33.25,6.95,2010-09-03,2010-04-16,2011-04-08,2011-04-15,34.29,27.38,"{""score"": 78.31, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 119, ""bottom_idx"": 139, ""right_rim_idx"": 170, ""handle_low_idx"": 171, ""last_idx"": 174, ""left_rim_date"": ""2010-04-16"", ""bottom_date"": ""2010-09-03"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-04-15"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 7.54, ""bottom_price"": 5.04, ""right_rim_price"": 7.67, ""handle_low_price"": 6.95, ""last_close"": 7.72, ""cup_depth_pct"": 34.29, ""handle_depth_pct_of_cup"": 27.38, ""right_rim_gap_pct"": 1.69, ""cup_width_weeks"": 51, ""handle_width_weeks"": 4, ""breakout_level"": 7.91, ""projected_target"": 10.54, ""volume_note"": ""handle avg volume 0.99x cup avg; latest week 1.05x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.99,PASS: handle avg volume <= 1.05x cup avg
AES,2011-05-06,2011-05-09,2011-05-11,75.88,8.51,11.86,39.37,7.62,2010-07-09,2009-12-18,2011-03-11,2011-03-18,37.58,24.67,"{""score"": 75.88, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 102, ""bottom_idx"": 131, ""right_rim_idx"": 166, ""handle_low_idx"": 167, ""last_idx"": 174, ""left_rim_date"": ""2009-12-18"", ""bottom_date"": ""2010-07-09"", ""right_rim_date"": ""2011-03-11"", ""handle_low_date"": ""2011-03-18"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 8.91, ""bottom_price"": 5.56, ""right_rim_price"": 8.45, ""handle_low_price"": 7.62, ""last_close"": 8.15, ""cup_depth_pct"": 37.58, ""handle_depth_pct_of_cup"": 24.67, ""right_rim_gap_pct"": 5.17, ""cup_width_weeks"": 64, ""handle_width_weeks"": 8, ""breakout_level"": 8.51, ""projected_target"": 11.86, ""volume_note"": ""handle avg volume 0.83x cup avg; latest week 1.02x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.83,PASS: handle avg volume <= 1.05x cup avg
SCHW,2011-05-06,2011-05-09,2011-05-11,75.31,15.59,20.82,33.55,14.57,2010-09-03,2010-03-12,2011-04-22,2011-05-06,33.59,19.39,"{""score"": 75.31, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 114, ""bottom_idx"": 139, ""right_rim_idx"": 172, ""handle_low_idx"": 174, ""last_idx"": 174, ""left_rim_date"": ""2010-03-12"", ""bottom_date"": ""2010-09-03"", ""right_rim_date"": ""2011-04-22"", ""handle_low_date"": ""2011-05-06"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 15.59, ""bottom_price"": 10.35, ""right_rim_price"": 15.59, ""handle_low_price"": 14.57, ""last_close"": 14.94, ""cup_depth_pct"": 33.59, ""handle_depth_pct_of_cup"": 19.39, ""right_rim_gap_pct"": 0.01, ""cup_width_weeks"": 58, ""handle_width_weeks"": 2, ""breakout_level"": 15.59, ""projected_target"": 20.82, ""volume_note"": ""handle avg volume 0.93x cup avg; latest week 1.14x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.93,PASS: handle avg volume <= 1.05x cup avg
ISRG,2011-05-06,2011-05-09,2011-05-11,75.13,41.98,57.41,36.76,37.94,2010-10-22,2010-04-16,2011-04-08,2011-05-06,35.24,26.23,"{""score"": 75.13, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 119, ""bottom_idx"": 146, ""right_rim_idx"": 170, ""handle_low_idx"": 174, ""last_idx"": 174, ""left_rim_date"": ""2010-04-16"", ""bottom_date"": ""2010-10-22"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-05-06"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 43.77, ""bottom_price"": 28.34, ""right_rim_price"": 41.98, ""handle_low_price"": 37.94, ""last_close"": 38.71, ""cup_depth_pct"": 35.24, ""handle_depth_pct_of_cup"": 26.23, ""right_rim_gap_pct"": 4.08, ""cup_width_weeks"": 51, ""handle_width_weeks"": 4, ""breakout_level"": 41.98, ""projected_target"": 57.41, ""volume_note"": ""handle avg volume 0.89x cup avg; latest week 0.58x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.89,PASS: handle avg volume <= 1.05x cup avg
BAX,2011-05-06,2011-05-09,2011-05-11,75.08,23.87,31.4,31.55,20.43,2010-07-02,2009-12-11,2011-03-04,2011-03-18,31.82,20.1,"{""score"": 75.08, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 101, ""bottom_idx"": 130, ""right_rim_idx"": 165, ""handle_low_idx"": 167, ""last_idx"": 174, ""left_rim_date"": ""2009-12-11"", ""bottom_date"": ""2010-07-02"", ""right_rim_date"": ""2011-03-04"", ""handle_low_date"": ""2011-03-18"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 23.68, ""bottom_price"": 16.14, ""right_rim_price"": 21.94, ""handle_low_price"": 20.43, ""last_close"": 23.62, ""cup_depth_pct"": 31.82, ""handle_depth_pct_of_cup"": 20.1, ""right_rim_gap_pct"": 7.34, ""cup_width_weeks"": 64, ""handle_width_weeks"": 9, ""breakout_level"": 23.87, ""projected_target"": 31.4, ""volume_note"": ""handle avg volume 0.76x cup avg; latest week 1.24x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.76,PASS: handle avg volume <= 1.05x cup avg
COF,2011-05-06,2011-05-09,2011-05-11,74.07,43.55,56.74,30.29,38.22,2010-10-22,2010-04-23,2011-04-01,2011-04-22,31.87,23.98,"{""score"": 74.07, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 120, ""bottom_idx"": 146, ""right_rim_idx"": 169, ""handle_low_idx"": 172, ""last_idx"": 174, ""left_rim_date"": ""2010-04-23"", ""bottom_date"": ""2010-10-22"", ""right_rim_date"": ""2011-04-01"", ""handle_low_date"": ""2011-04-22"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 37.19, ""bottom_price"": 28.19, ""right_rim_price"": 41.38, ""handle_low_price"": 38.22, ""last_close"": 42.1, ""cup_depth_pct"": 31.87, ""handle_depth_pct_of_cup"": 23.98, ""right_rim_gap_pct"": 10.14, ""cup_width_weeks"": 49, ""handle_width_weeks"": 5, ""breakout_level"": 43.55, ""projected_target"": 56.74, ""volume_note"": ""handle avg volume 0.66x cup avg; latest week 1.21x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.66,PASS: handle avg volume <= 1.05x cup avg
PNC,2011-05-06,2011-05-09,2011-05-11,73.58,41.13,53.54,30.17,38.66,2010-10-15,2010-04-23,2011-04-08,2011-04-22,27.8,18.74,"{""score"": 73.58, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 120, ""bottom_idx"": 145, ""right_rim_idx"": 170, ""handle_low_idx"": 172, ""last_idx"": 174, ""left_rim_date"": ""2010-04-23"", ""bottom_date"": ""2010-10-15"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-04-22"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 44.62, ""bottom_price"": 32.22, ""right_rim_price"": 40.98, ""handle_low_price"": 38.66, ""last_close"": 40.03, ""cup_depth_pct"": 27.8, ""handle_depth_pct_of_cup"": 18.74, ""right_rim_gap_pct"": 8.16, ""cup_width_weeks"": 50, ""handle_width_weeks"": 4, ""breakout_level"": 41.13, ""projected_target"": 53.54, ""volume_note"": ""handle avg volume 0.76x cup avg; latest week 1.08x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.76,PASS: handle avg volume <= 1.05x cup avg
MAS,2011-05-06,2011-05-09,2011-05-11,72.2,9.83,13.6,38.35,8.82,2010-08-27,2010-01-15,2011-04-08,2011-04-22,35.76,26.87,"{""score"": 72.2, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 106, ""bottom_idx"": 138, ""right_rim_idx"": 170, ""handle_low_idx"": 172, ""last_idx"": 174, ""left_rim_date"": ""2010-01-15"", ""bottom_date"": ""2010-08-27"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-04-22"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 10.53, ""bottom_price"": 6.77, ""right_rim_price"": 9.83, ""handle_low_price"": 8.82, ""last_close"": 9.2, ""cup_depth_pct"": 35.76, ""handle_depth_pct_of_cup"": 26.87, ""right_rim_gap_pct"": 6.64, ""cup_width_weeks"": 64, ""handle_width_weeks"": 4, ""breakout_level"": 9.83, ""projected_target"": 13.6, ""volume_note"": ""handle avg volume 0.85x cup avg; latest week 1.06x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.85,PASS: handle avg volume <= 1.05x cup avg
EQT,2011-05-06,2011-05-09,2011-05-11,71.88,25.77,34.78,34.96,22.02,2010-09-24,2010-03-05,2011-04-08,2011-04-22,36.71,28.08,"{""score"": 71.88, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 113, ""bottom_idx"": 142, ""right_rim_idx"": 170, ""handle_low_idx"": 172, ""last_idx"": 174, ""left_rim_date"": ""2010-03-05"", ""bottom_date"": ""2010-09-24"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-04-22"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 22.38, ""bottom_price"": 15.54, ""right_rim_price"": 24.55, ""handle_low_price"": 22.02, ""last_close"": 24.59, ""cup_depth_pct"": 36.71, ""handle_depth_pct_of_cup"": 28.08, ""right_rim_gap_pct"": 8.81, ""cup_width_weeks"": 57, ""handle_width_weeks"": 4, ""breakout_level"": 25.77, ""projected_target"": 34.78, ""volume_note"": ""handle avg volume 0.66x cup avg; latest week 1.39x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.66,PASS: handle avg volume <= 1.05x cup avg
LNC,2011-05-06,2011-05-09,2011-05-11,71.62,20.54,27.0,31.45,17.75,2010-08-27,2010-01-15,2011-04-08,2011-04-22,33.14,27.17,"{""score"": 71.62, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 106, ""bottom_idx"": 138, ""right_rim_idx"": 170, ""handle_low_idx"": 172, ""last_idx"": 174, ""left_rim_date"": ""2010-01-15"", ""bottom_date"": ""2010-08-27"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-04-22"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 17.95, ""bottom_price"": 13.04, ""right_rim_price"": 19.51, ""handle_low_price"": 17.75, ""last_close"": 18.94, ""cup_depth_pct"": 33.14, ""handle_depth_pct_of_cup"": 27.17, ""right_rim_gap_pct"": 7.98, ""cup_width_weeks"": 64, ""handle_width_weeks"": 4, ""breakout_level"": 20.54, ""projected_target"": 27.0, ""volume_note"": ""handle avg volume 0.65x cup avg; latest week 1.31x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.65,PASS: handle avg volume <= 1.05x cup avg
ADBE,2011-05-06,2011-05-09,2011-05-11,71.17,34.73,45.63,31.38,32.75,2010-10-08,2010-04-30,2011-04-15,2011-05-06,29.99,18.17,"{""score"": 71.17, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 121, ""bottom_idx"": 144, ""right_rim_idx"": 171, ""handle_low_idx"": 174, ""last_idx"": 174, ""left_rim_date"": ""2010-04-30"", ""bottom_date"": ""2010-10-08"", ""right_rim_date"": ""2011-04-15"", ""handle_low_date"": ""2011-05-06"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 36.35, ""bottom_price"": 25.45, ""right_rim_price"": 34.73, ""handle_low_price"": 32.75, ""last_close"": 33.4, ""cup_depth_pct"": 29.99, ""handle_depth_pct_of_cup"": 18.17, ""right_rim_gap_pct"": 4.46, ""cup_width_weeks"": 50, ""handle_width_weeks"": 3, ""breakout_level"": 34.73, ""projected_target"": 45.63, ""volume_note"": ""handle avg volume 0.58x cup avg; latest week 0.76x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.58,PASS: handle avg volume <= 1.05x cup avg
AMAT,2011-05-06,2011-05-09,2011-05-11,70.94,12.62,17.14,35.82,11.38,2010-09-03,2010-01-15,2011-04-01,2011-04-22,36.01,25.87,"{""score"": 70.94, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 106, ""bottom_idx"": 139, ""right_rim_idx"": 169, ""handle_low_idx"": 172, ""last_idx"": 174, ""left_rim_date"": ""2010-01-15"", ""bottom_date"": ""2010-09-03"", ""right_rim_date"": ""2011-04-01"", ""handle_low_date"": ""2011-04-22"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 11.49, ""bottom_price"": 8.03, ""right_rim_price"": 12.55, ""handle_low_price"": 11.38, ""last_close"": 12.03, ""cup_depth_pct"": 36.01, ""handle_depth_pct_of_cup"": 25.87, ""right_rim_gap_pct"": 8.45, ""cup_width_weeks"": 63, ""handle_width_weeks"": 5, ""breakout_level"": 12.62, ""projected_target"": 17.14, ""volume_note"": ""handle avg volume 0.81x cup avg; latest week 1.40x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.81,PASS: handle avg volume <= 1.05x cup avg
RHI,2011-05-06,2011-05-09,2011-05-11,70.17,21.58,28.95,34.15,19.43,2010-08-27,2010-03-19,2011-04-08,2011-05-06,34.13,29.18,"{""score"": 70.17, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 115, ""bottom_idx"": 138, ""right_rim_idx"": 170, ""handle_low_idx"": 174, ""last_idx"": 174, ""left_rim_date"": ""2010-03-19"", ""bottom_date"": ""2010-08-27"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-05-06"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 21.1, ""bottom_price"": 14.22, ""right_rim_price"": 21.58, ""handle_low_price"": 19.43, ""last_close"": 19.55, ""cup_depth_pct"": 34.13, ""handle_depth_pct_of_cup"": 29.18, ""right_rim_gap_pct"": 2.21, ""cup_width_weeks"": 55, ""handle_width_weeks"": 4, ""breakout_level"": 21.58, ""projected_target"": 28.95, ""volume_note"": ""handle avg volume 0.93x cup avg; latest week 0.97x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.93,PASS: handle avg volume <= 1.05x cup avg
C,2011-05-06,2011-05-09,2011-05-11,70.14,34.46,45.04,30.7,31.96,2010-09-03,2010-04-16,2011-04-08,2011-04-22,28.4,23.61,"{""score"": 70.14, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 119, ""bottom_idx"": 139, ""right_rim_idx"": 170, ""handle_low_idx"": 172, ""last_idx"": 174, ""left_rim_date"": ""2010-04-16"", ""bottom_date"": ""2010-09-03"", ""right_rim_date"": ""2011-04-08"", ""handle_low_date"": ""2011-04-22"", ""last_date"": ""2011-05-06"", ""left_rim_price"": 37.25, ""bottom_price"": 26.67, ""right_rim_price"": 34.46, ""handle_low_price"": 31.96, ""last_close"": 33.21, ""cup_depth_pct"": 28.4, ""handle_depth_pct_of_cup"": 23.61, ""right_rim_gap_pct"": 7.5, ""cup_width_weeks"": 51, ""handle_width_weeks"": 4, ""breakout_level"": 34.46, ""projected_target"": 45.04, ""volume_note"": ""handle avg volume 0.66x cup avg; latest week 0.73x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.66,PASS: handle avg volume <= 1.05x cup avg
