signal_date,execution_date,execution_type,action,symbol,units_after,price,drop_from_anchor_pct,from_symbol,to_symbol,units_before,reason
2016-11-07,2016-11-07,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,2.804,,,,2.0,price rebounded 5% from DCA low
2016-11-10,2016-11-10,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,2.6032,-11.83,,,,
2016-11-11,2016-11-11,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,2.8968,,,,2.0,price rebounded 5% from DCA low
2016-12-01,2016-12-01,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,2.8799,-17.5,,,,
2016-12-05,2016-12-05,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,3.1007,,,,2.0,price rebounded 5% from DCA low
2016-12-05,2016-12-05,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,3.1007,-11.17,,,,
2016-12-07,2016-12-07,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,3.4338,,,,2.0,price rebounded 5% from DCA low
2016-12-30,2016-12-30,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,3.6294,-10.26,,,,
2017-01-09,2017-01-09,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,3.7705,,,,2.0,extra shares max holding days 5
2017-04-04,2017-04-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,3.5116,,SOXL,TQQQ,1.0,
2017-06-16,2017-06-16,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,3.9631,-10.36,,,,
2017-06-21,2017-06-21,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,4.1788,,,,2.0,price rebounded 5% from DCA low
2017-06-27,2017-06-27,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,3.9357,-10.98,,,,
2017-07-05,2017-07-05,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,3.8805,,,,2.0,extra shares max holding days 5
2017-07-05,2017-07-05,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,3.8805,-12.23,,,,
2017-07-10,2017-07-10,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,3.9727,,,,2.0,price rebounded 5% from DCA low
2017-07-10,2017-07-10,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,3.9727,-10.14,,,,
2017-07-13,2017-07-13,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,4.1752,,,,2.0,price rebounded 5% from DCA low
2017-08-02,2017-08-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,5.8929,,TQQQ,SOXL,1.0,
2017-08-10,2017-08-10,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,5.5071,-10.2,,,,
2017-08-14,2017-08-14,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,6.0315,,,,2.0,price rebounded 5% from DCA low
2017-09-05,2017-09-05,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,4.46,,SOXL,TQQQ,1.0,
2017-11-02,2017-11-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,9.4403,,TQQQ,SOXL,1.0,
2017-11-29,2017-11-29,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,9.0927,-16.49,,,,
2017-12-04,2017-12-04,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,8.2949,-23.82,,,,
2017-12-05,2017-12-05,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,5.1943,,SOXL,TQQQ,3.0,
2017-12-06,2017-12-06,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,8.3897,,TQQQ,SOXL,1.0,
2018-01-03,2018-01-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,5.9616,,SOXL,TQQQ,1.0,
2018-02-02,2018-02-02,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.4406,-10.89,,,,
2018-02-05,2018-02-05,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,5.6971,-21.18,,,,
2018-02-06,2018-02-06,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,6.1363,,,,3.0,price rebounded 5% from DCA low
2018-02-06,2018-02-06,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.1363,-15.1,,,,
2018-02-08,2018-02-08,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,5.1633,-28.56,,,,
2018-02-09,2018-02-09,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,8.4888,,TQQQ,SOXL,3.0,
2018-02-12,2018-02-12,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,5.709,,SOXL,TQQQ,1.0,
2018-03-01,2018-03-01,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.2841,-10.07,,,,
2018-03-05,2018-03-05,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,6.6594,,,,2.0,price rebounded 5% from DCA low
2018-03-19,2018-03-19,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.5927,-10.98,,,,
2018-03-23,2018-03-23,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,5.5768,-24.7,,,,
2018-03-26,2018-03-26,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,6.2043,,,,3.0,extra shares max holding days 5
2018-03-26,2018-03-26,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.2043,-16.23,,,,
2018-03-27,2018-03-27,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,5.6093,-24.26,,,,
2018-03-29,2018-03-29,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,5.7158,,,,3.0,price rebounded 5% from DCA low
2018-03-29,2018-03-29,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,5.7158,-22.82,,,,
2018-04-02,2018-04-02,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,5.2082,,,,2.0,selected_or_qqq risk off
2018-04-03,2018-04-03,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,9.0881,,,SOXL,,
2018-04-06,2018-04-06,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,8.3101,-11.92,,,,
2018-04-10,2018-04-10,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,9.2757,,,,2.0,price rebounded 5% from DCA low
2018-04-19,2018-04-19,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,8.5931,-15.61,,,,
2018-04-23,2018-04-23,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,7.9513,-21.92,,,,
2018-04-26,2018-04-26,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,5.8019,,SOXL,TQQQ,3.0,
2018-04-27,2018-04-27,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,8.0212,,TQQQ,SOXL,1.0,
2018-05-02,2018-05-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,5.7741,,SOXL,TQQQ,1.0,
2018-06-27,2018-06-27,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.6113,-12.43,,,,
2018-07-02,2018-07-02,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,6.9569,,,,2.0,price rebounded 5% from DCA low
2018-07-03,2018-07-03,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.7174,-11.03,,,,
2018-07-06,2018-07-06,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,7.2774,,,,2.0,price rebounded 5% from DCA low
2018-07-30,2018-07-30,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,7.1761,-12.3,,,,
2018-08-02,2018-08-02,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,7.7146,,,,2.0,price rebounded 5% from DCA low
2018-10-05,2018-10-05,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,7.7146,-10.69,,,,
2018-10-10,2018-10-10,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,6.6447,,,,2.0,selected_or_qqq risk off
2018-10-12,2018-10-12,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,6.914,,,TQQQ,,
2018-10-15,2018-10-15,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,6.653,,,,1.0,selected_or_qqq risk off
2018-10-16,2018-10-16,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,7.2261,,,TQQQ,,
2018-10-18,2018-10-18,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,6.7472,,,,1.0,selected_or_qqq risk off
2018-10-22,2018-10-22,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,6.821,,,TQQQ,,
2018-10-23,2018-10-23,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,6.746,,,,1.0,selected_or_qqq risk off
2018-11-07,2018-11-07,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,6.8472,,,TQQQ,,
2018-11-08,2018-11-08,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,6.7305,,,,1.0,selected_or_qqq risk off
2019-02-15,2019-02-15,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,5.9689,,,TQQQ,,
2019-03-04,2019-03-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,8.3468,,TQQQ,SOXL,1.0,
2019-03-25,2019-03-25,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,8.6219,-12.0,,,,
2019-04-01,2019-04-01,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,9.4901,,,,2.0,extra shares max holding days 5
2019-05-07,2019-05-07,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,10.9528,-15.04,,,,
2019-05-09,2019-05-09,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,10.3095,-20.03,,,,
2019-05-14,2019-05-14,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,9.5158,,,,3.0,extra shares max holding days 5
2019-05-14,2019-05-14,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,9.5158,-26.19,,,,
2019-05-15,2019-05-15,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,9.7491,-24.38,,,,
2019-05-21,2019-05-21,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,8.1457,,,,3.0,extra shares max holding days 5
2019-05-21,2019-05-21,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,8.1457,-36.82,,,,
2019-05-22,2019-05-22,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,7.6361,-40.77,,,,
2019-05-24,2019-05-24,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,6.452,,SOXL,TQQQ,3.0,
2019-05-28,2019-05-28,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,6.8694,,TQQQ,SOXL,1.0,
2019-06-03,2019-06-03,signal_close_after_hours_proxy,EXIT_TO_CASH,SOXL,,6.8777,,,,1.0,selected_or_qqq risk off
2019-06-04,2019-06-04,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,6.0653,,,TQQQ,,
2019-08-02,2019-08-02,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,7.3662,-11.92,,,,
2019-08-05,2019-08-05,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,6.5928,-21.16,,,,
2019-08-07,2019-08-07,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,6.964,,,,3.0,price rebounded 5% from DCA low
2019-08-07,2019-08-07,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.964,-16.73,,,,
2019-08-08,2019-08-08,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,7.4246,,,,2.0,price rebounded 5% from DCA low
2019-08-08,2019-08-08,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,7.4246,-11.22,,,,
2019-08-13,2019-08-13,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,7.4211,,,,2.0,price rebounded 5% from DCA low
2019-08-13,2019-08-13,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,7.4211,-11.26,,,,
2019-08-19,2019-08-19,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,7.3674,,,,2.0,price rebounded 5% from DCA low
2019-08-19,2019-08-19,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,7.3674,-11.9,,,,
2019-08-23,2019-08-23,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,6.6572,-20.39,,,,
2019-08-26,2019-08-26,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,6.927,,,,3.0,extra shares max holding days 5
2019-08-26,2019-08-26,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.927,-17.17,,,,
2019-08-29,2019-08-29,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,7.2707,,,,2.0,price rebounded 5% from DCA low
2019-08-29,2019-08-29,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,7.2707,-13.06,,,,
2019-09-04,2019-09-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,10.2265,,TQQQ,SOXL,2.0,
2019-09-24,2019-09-24,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,10.8815,-10.49,,,,
2019-09-25,2019-09-25,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,11.4379,,,,2.0,price rebounded 5% from DCA low
2019-09-27,2019-09-27,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,10.6378,-12.5,,,,
2019-10-03,2019-10-03,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,10.6907,,,,2.0,price rebounded 5% from DCA low
2019-10-03,2019-10-03,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,10.6907,-12.06,,,,
2019-10-04,2019-10-04,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,11.2703,,,,2.0,price rebounded 5% from DCA low
2019-10-08,2019-10-08,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,10.0008,-17.74,,,,
2019-10-09,2019-10-09,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,10.505,,,,2.0,price rebounded 5% from DCA low
2019-10-09,2019-10-09,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,10.505,-13.59,,,,
2019-10-11,2019-10-11,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,11.5366,,,,2.0,price rebounded 5% from DCA low
2019-11-04,2019-11-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,8.6456,,SOXL,TQQQ,1.0,
2019-12-03,2019-12-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,13.0246,,TQQQ,SOXL,1.0,
2020-01-03,2020-01-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,10.5506,,SOXL,TQQQ,1.0,
2020-02-24,2020-02-24,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,11.4233,-18.96,,,,
2020-02-25,2020-02-25,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,10.4993,-25.51,,,,
2020-02-28,2020-02-28,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,13.2304,,TQQQ,SOXL,3.0,
2020-03-02,2020-03-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,10.4479,,SOXL,TQQQ,1.0,
2020-03-06,2020-03-06,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,9.174,-13.56,,,,
2020-03-09,2020-03-09,signal_close_after_hours_proxy,EXIT_TO_CASH,TQQQ,,7.3103,,,,2.0,selected_or_qqq risk off
2020-03-10,2020-03-10,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,11.3975,,,SOXL,,
2020-03-11,2020-03-11,signal_close_after_hours_proxy,EXIT_TO_CASH,SOXL,,9.464,,,,1.0,selected_or_qqq risk off
2020-04-13,2020-04-13,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,6.754,,,TQQQ,,
2020-04-21,2020-04-21,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.8566,-13.94,,,,
2020-04-22,2020-04-22,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,7.4631,,,,2.0,price rebounded 5% from DCA low
2020-06-11,2020-06-11,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,9.9095,-14.72,,,,
2020-06-15,2020-06-15,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,10.4813,,,,2.0,price rebounded 5% from DCA low
2020-06-26,2020-06-26,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,10.6831,-10.34,,,,
2020-06-30,2020-06-30,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,11.6585,,,,2.0,price rebounded 5% from DCA low
2020-07-02,2020-07-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,12.0917,,TQQQ,SOXL,1.0,
2020-07-24,2020-07-24,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,12.83,-10.06,,,,
2020-07-27,2020-07-27,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,14.0453,,,,2.0,price rebounded 5% from DCA low
2020-08-04,2020-08-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,14.9764,,SOXL,TQQQ,1.0,
2020-09-02,2020-09-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,19.8749,,TQQQ,SOXL,1.0,
2020-09-03,2020-09-03,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,16.483,-17.07,,,,
2020-09-08,2020-09-08,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,14.5204,,SOXL,TQQQ,2.0,
2020-09-09,2020-09-09,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,14.8805,,TQQQ,SOXL,1.0,
2020-09-23,2020-09-23,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,13.9587,-12.15,,,,
2020-09-25,2020-09-25,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,14.9865,,,,2.0,price rebounded 5% from DCA low
2020-10-02,2020-10-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,15.011,,SOXL,TQQQ,1.0,
2020-10-19,2020-10-19,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,16.4628,-10.62,,,,
2020-10-26,2020-10-26,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,15.873,,,,2.0,extra shares max holding days 5
2020-10-26,2020-10-26,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,15.873,-13.83,,,,
2020-10-28,2020-10-28,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,14.3413,-22.14,,,,
2020-10-29,2020-10-29,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,16.9168,,TQQQ,SOXL,3.0,
2020-10-30,2020-10-30,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,14.0225,,SOXL,TQQQ,1.0,
2020-11-03,2020-11-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,17.3254,,TQQQ,SOXL,1.0,
2020-11-10,2020-11-10,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,19.9396,-12.47,,,,
2020-11-11,2020-11-11,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,22.1123,,,,2.0,price rebounded 5% from DCA low
2020-12-11,2020-12-11,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,27.309,-11.88,,,,
2020-12-15,2020-12-15,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,29.5192,,,,2.0,price rebounded 5% from DCA low
2021-01-27,2021-01-27,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,32.1423,-23.2,,,,
2021-01-28,2021-01-28,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,34.0722,,,,2.0,price rebounded 5% from DCA low
2021-01-28,2021-01-28,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,34.0722,-18.59,,,,
2021-01-29,2021-01-29,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,32.3913,-22.61,,,,
2021-02-01,2021-02-01,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,36.2193,,,,3.0,price rebounded 5% from DCA low
2021-02-01,2021-02-01,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,36.2193,-13.46,,,,
2021-02-08,2021-02-08,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,38.9204,,,,2.0,extra shares max holding days 5
2021-02-22,2021-02-22,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,39.5734,-12.4,,,,
2021-02-24,2021-02-24,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,42.4233,,,,2.0,price rebounded 5% from DCA low
2021-02-25,2021-02-25,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,35.1241,-22.25,,,,
2021-02-26,2021-02-26,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,37.5408,,,,2.0,price rebounded 5% from DCA low
2021-02-26,2021-02-26,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,37.5408,-16.9,,,,
2021-03-01,2021-03-01,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,41.2718,,,,2.0,price rebounded 5% from DCA low
2021-03-02,2021-03-02,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,37.3849,-17.24,,,,
2021-03-03,2021-03-03,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,33.9519,-24.84,,,,
2021-03-05,2021-03-05,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,31.7602,,,,3.0,price rebounded 5% from DCA low
2021-03-05,2021-03-05,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,31.7602,-29.69,,,,
2021-03-08,2021-03-08,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,26.6883,-40.92,,,,
2021-03-09,2021-03-09,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,31.4693,,,,3.0,price rebounded 5% from DCA low
2021-03-09,2021-03-09,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,31.4693,-30.34,,,,
2021-03-10,2021-03-10,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,29.7916,-34.05,,,,
2021-03-11,2021-03-11,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,33.4283,,,,3.0,price rebounded 5% from DCA low
2021-03-11,2021-03-11,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,33.4283,-26.0,,,,
2021-03-12,2021-03-12,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,32.41,-28.26,,,,
2021-03-15,2021-03-15,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,34.495,,,,3.0,price rebounded 5% from DCA low
2021-03-15,2021-03-15,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,34.495,-23.64,,,,
2021-03-16,2021-03-16,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,35.8624,-20.61,,,,
2021-03-17,2021-03-17,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,37.2589,,,,3.0,price rebounded 5% from DCA low
2021-03-17,2021-03-17,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,37.2589,-17.52,,,,
2021-03-18,2021-03-18,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,32.6912,-27.63,,,,
2021-03-22,2021-03-22,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,35.8818,,,,3.0,price rebounded 5% from DCA low
2021-03-22,2021-03-22,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,35.8818,-20.57,,,,
2021-03-23,2021-03-23,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,33.0158,-26.91,,,,
2021-03-26,2021-03-26,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,36.5668,,,,3.0,price rebounded 5% from DCA low
2021-03-26,2021-03-26,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,36.5668,-19.05,,,,
2021-03-29,2021-03-29,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,34.7234,-23.13,,,,
2021-03-31,2021-03-31,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,37.0713,,,,3.0,price rebounded 5% from DCA low
2021-03-31,2021-03-31,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,37.0713,-17.94,,,,
2021-04-01,2021-04-01,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,41.1461,,,,2.0,price rebounded 5% from DCA low
2021-04-05,2021-04-05,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,24.2746,,SOXL,TQQQ,1.0,
2021-05-04,2021-05-04,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,23.9546,-10.28,,,,
2021-05-11,2021-05-11,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,22.8085,,,,2.0,extra shares max holding days 5
2021-05-11,2021-05-11,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,22.8085,-14.57,,,,
2021-05-12,2021-05-12,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,21.0725,-21.07,,,,
2021-05-14,2021-05-14,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,22.9159,,,,3.0,price rebounded 5% from DCA low
2021-05-14,2021-05-14,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,22.9159,-14.17,,,,
2021-05-20,2021-05-20,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,23.4174,,,,2.0,price rebounded 5% from DCA low
2021-05-20,2021-05-20,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,23.4174,-12.29,,,,
2021-05-24,2021-05-24,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,24.1839,,,,2.0,price rebounded 5% from DCA low
2021-06-03,2021-06-03,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,23.618,-11.54,,,,
2021-06-04,2021-06-04,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,24.8286,,,,2.0,price rebounded 5% from DCA low
2021-09-20,2021-09-20,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,31.875,-12.22,,,,
2021-09-23,2021-09-23,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,33.7614,,,,2.0,price rebounded 5% from DCA low
2021-09-28,2021-09-28,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,30.2848,-16.6,,,,
2021-10-04,2021-10-04,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,28.4246,-21.72,,,,
2021-10-05,2021-10-05,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,29.5183,,,,3.0,extra shares max holding days 5
2021-10-05,2021-10-05,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,29.5183,-18.71,,,,
