rank_drawdown_first,variant,account_mode,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,sharpe,dca_trade_events,rotation_resets,max_units,extra_exposure_days_pct,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct,beats_base_return,reduces_base_drawdown,reduces_soxl_only_drawdown
5179,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 10%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,10.0,20,13423.89,36.15,-99.52,0.96,1505,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5180,margin_3x; anchor=rolling_high; add at 10%/20%; sell=rebound_from_low 20%; max_extra_days=none,margin_3x,rolling_high,10.0,20.0,rebound_from_low,20.0,none,13384.43,36.13,-99.52,0.94,245,123,3,44.52,775116.8,-79.24,41069.8,-66.18,False,False,False
5181,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 15%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,rebound_from_low,15.0,40,8226.71,32.06,-99.52,1.01,495,123,3,62.08,775116.8,-79.24,41069.8,-66.18,False,False,False
5182,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 0%; max_extra_days=5,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,0.0,5,8161.43,32.0,-99.52,0.9,727,123,3,33.6,775116.8,-79.24,41069.8,-66.18,False,False,False
5183,margin_3x; anchor=rolling_high; add at 15%/20%; sell=rebound_from_low 20%; max_extra_days=40,margin_3x,rolling_high,15.0,20.0,rebound_from_low,20.0,40,5933.97,29.41,-99.52,0.85,178,123,3,24.4,775116.8,-79.24,41069.8,-66.18,False,False,False
5184,margin_3x; anchor=rolling_high; add at 15%/20%; sell=rebound_from_low 20%; max_extra_days=none,margin_3x,rolling_high,15.0,20.0,rebound_from_low,20.0,none,5883.38,29.34,-99.52,0.85,172,123,3,24.4,775116.8,-79.24,41069.8,-66.18,False,False,False
5185,margin_3x; anchor=rolling_high; add at 15%/20%; sell=rebound_from_low 20%; max_extra_days=63,margin_3x,rolling_high,15.0,20.0,rebound_from_low,20.0,63,5883.38,29.34,-99.52,0.85,174,123,3,24.4,775116.8,-79.24,41069.8,-66.18,False,False,False
5186,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 10%; max_extra_days=5,margin_3x,rolling_high,5.0,15.0,extra_profit,10.0,5,12888.68,35.81,-99.53,0.95,1104,123,3,52.3,775116.8,-79.24,41069.8,-66.18,False,False,False
5187,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 10%; max_extra_days=5,margin_3x,rolling_high,5.0,10.0,extra_profit,10.0,5,12241.73,35.37,-99.53,0.98,1206,123,3,52.3,775116.8,-79.24,41069.8,-66.18,False,False,False
5188,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 15%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,rebound_from_low,15.0,20,11155.58,34.59,-99.53,1.02,568,123,3,61.12,775116.8,-79.24,41069.8,-66.18,False,False,False
5189,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 15%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,rebound_from_low,15.0,10,6314.5,29.91,-99.53,0.9,489,123,3,36.83,775116.8,-79.24,41069.8,-66.18,False,False,False
5190,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 5%; max_extra_days=10,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,5.0,10,21840.18,40.36,-99.54,0.98,784,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5191,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 10%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,10.0,none,13373.06,36.12,-99.54,0.96,1450,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5192,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 10%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,10.0,63,12515.61,35.56,-99.54,0.95,1455,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5193,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 10%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,10.0,40,11760.11,35.03,-99.54,0.95,1461,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5194,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 0%; max_extra_days=5,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,0.0,5,11620.23,34.93,-99.54,0.98,1176,123,3,51.15,775116.8,-79.24,41069.8,-66.18,False,False,False
5195,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 15%; max_extra_days=20,margin_3x,rolling_high,10.0,15.0,rebound_from_low,15.0,20,5284.86,28.49,-99.54,0.9,373,123,3,39.35,775116.8,-79.24,41069.8,-66.18,False,False,False
5196,margin_3x; anchor=rolling_high; add at 10%/20%; sell=recover_to_anchor 0%; max_extra_days=none,margin_3x,rolling_high,10.0,20.0,recover_to_anchor,0.0,none,49237.54,47.7,-99.55,1.0,218,123,3,41.75,775116.8,-79.24,41069.8,-66.18,False,False,False
5197,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 10%; max_extra_days=10,margin_3x,rolling_high,5.0,15.0,rebound_from_low,10.0,10,32231.7,43.82,-99.55,1.0,770,123,3,54.57,775116.8,-79.24,41069.8,-66.18,False,False,False
5198,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 5%; max_extra_days=none,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,5.0,none,12151.75,35.31,-99.55,0.94,286,123,3,33.67,775116.8,-79.24,41069.8,-66.18,False,False,False
5199,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 10%; max_extra_days=5,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,10.0,5,11513.55,34.85,-99.55,0.97,1945,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5200,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 3%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,extra_profit,3.0,40,10298.86,33.92,-99.55,0.95,743,123,3,45.73,775116.8,-79.24,41069.8,-66.18,False,False,False
5201,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 15%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,extra_profit,15.0,40,41800.27,46.19,-99.56,1.04,359,123,3,64.0,775116.8,-79.24,41069.8,-66.18,False,False,False
5202,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 15%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,extra_profit,15.0,63,31408.15,43.59,-99.56,1.03,331,123,3,64.1,775116.8,-79.24,41069.8,-66.18,False,False,False
5203,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 15%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,extra_profit,15.0,none,31377.14,43.58,-99.56,1.03,312,123,3,63.85,775116.8,-79.24,41069.8,-66.18,False,False,False
5204,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 10%; max_extra_days=5,margin_3x,rolling_high,5.0,15.0,rebound_from_low,10.0,5,18599.56,38.95,-99.56,0.96,1128,123,3,52.2,775116.8,-79.24,41069.8,-66.18,False,False,False
5205,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 5%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,5.0,20,15145.02,37.18,-99.56,0.97,635,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5206,margin_3x; anchor=rolling_high; add at 10%/20%; sell=rebound_from_low 20%; max_extra_days=63,margin_3x,rolling_high,10.0,20.0,rebound_from_low,20.0,63,12300.86,35.41,-99.56,0.93,251,123,3,44.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5207,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 3%; max_extra_days=40,margin_3x,rolling_high,10.0,15.0,extra_profit,3.0,40,11530.21,34.87,-99.56,0.91,531,123,3,28.1,775116.8,-79.24,41069.8,-66.18,False,False,False
5208,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 5%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,extra_profit,5.0,20,10251.38,33.88,-99.56,0.95,687,123,3,49.3,775116.8,-79.24,41069.8,-66.18,False,False,False
5209,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 10%; max_extra_days=5,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,10.0,5,7087.43,30.84,-99.56,0.88,763,123,3,26.82,775116.8,-79.24,41069.8,-66.18,False,False,False
5210,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 15%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,extra_profit,15.0,20,55444.24,48.8,-99.57,1.04,475,123,3,63.38,775116.8,-79.24,41069.8,-66.18,False,False,False
5211,margin_3x; anchor=rolling_high; add at 15%/20%; sell=rebound_from_low 30%; max_extra_days=20,margin_3x,rolling_high,15.0,20.0,rebound_from_low,30.0,20,26785.38,42.16,-99.57,0.93,195,123,3,26.3,775116.8,-79.24,41069.8,-66.18,False,False,False
5212,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 5%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,extra_profit,5.0,10,24482.27,41.36,-99.57,1.02,949,123,3,48.15,775116.8,-79.24,41069.8,-66.18,False,False,False
5213,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 5%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,5.0,none,14755.57,36.96,-99.57,0.97,561,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5214,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 5%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,5.0,63,14317.58,36.7,-99.57,0.97,570,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5215,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 3%; max_extra_days=10,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,3.0,10,13437.07,36.16,-99.57,0.96,718,123,3,47.35,775116.8,-79.24,41069.8,-66.18,False,False,False
5216,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 5%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,5.0,40,12890.71,35.81,-99.57,0.96,577,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5217,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 5%; max_extra_days=63,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,5.0,63,11927.55,35.15,-99.57,0.94,295,123,3,33.67,775116.8,-79.24,41069.8,-66.18,False,False,False
5218,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=5,margin_3x,rolling_high,10.0,15.0,rebound_from_low,10.0,5,5583.22,28.93,-99.57,0.88,760,123,3,31.92,775116.8,-79.24,41069.8,-66.18,False,False,False
5219,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 10%; max_extra_days=5,margin_3x,rolling_high,10.0,15.0,extra_profit,10.0,5,2030.13,21.21,-99.57,0.83,739,123,3,32.12,775116.8,-79.24,41069.8,-66.18,False,False,False
5220,margin_3x; anchor=rolling_high; add at 15%/20%; sell=recover_to_anchor 0%; max_extra_days=none,margin_3x,rolling_high,15.0,20.0,recover_to_anchor,0.0,none,27537.87,42.41,-99.58,0.94,134,123,3,27.47,775116.8,-79.24,41069.8,-66.18,False,False,False
5221,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 3%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,3.0,20,11433.03,34.79,-99.58,0.96,547,123,3,47.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5222,margin_3x; anchor=rolling_high; add at 10%/20%; sell=rebound_from_low 30%; max_extra_days=20,margin_3x,rolling_high,10.0,20.0,rebound_from_low,30.0,20,37403.08,45.17,-99.59,0.99,287,123,3,47.73,775116.8,-79.24,41069.8,-66.18,False,False,False
5223,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 3%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,3.0,none,11170.7,34.6,-99.59,0.97,446,123,3,47.73,775116.8,-79.24,41069.8,-66.18,False,False,False
5224,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 3%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,3.0,63,11168.25,34.6,-99.59,0.97,455,123,3,47.73,775116.8,-79.24,41069.8,-66.18,False,False,False
5225,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 5%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,extra_profit,5.0,none,10806.92,34.32,-99.59,0.96,548,123,3,49.35,775116.8,-79.24,41069.8,-66.18,False,False,False
5226,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 3%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,3.0,40,9397.51,33.16,-99.59,0.96,467,123,3,47.58,775116.8,-79.24,41069.8,-66.18,False,False,False
5227,margin_3x; anchor=rolling_high; add at 5%/20%; sell=rebound_from_low 30%; max_extra_days=20,margin_3x,rolling_high,5.0,20.0,rebound_from_low,30.0,20,86508.55,53.02,-99.6,1.05,383,123,3,70.12,775116.8,-79.24,41069.8,-66.18,False,False,False
5228,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 15%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,extra_profit,15.0,10,29626.59,43.06,-99.6,1.04,735,123,3,59.88,775116.8,-79.24,41069.8,-66.18,False,False,False
5229,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 3%; max_extra_days=40,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,3.0,40,5953.54,29.44,-99.6,0.92,269,123,3,36.52,775116.8,-79.24,41069.8,-66.18,False,False,False
5230,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 3%; max_extra_days=20,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,3.0,20,5151.24,28.29,-99.6,0.9,330,123,3,36.08,775116.8,-79.24,41069.8,-66.18,False,False,False
5231,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 20%; max_extra_days=5,margin_3x,rolling_high,10.0,15.0,extra_profit,20.0,5,7020.31,30.77,-99.61,0.9,726,123,3,34.05,775116.8,-79.24,41069.8,-66.18,False,False,False
5232,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=5,margin_3x,rolling_high,10.0,15.0,rebound_from_low,20.0,5,6085.29,29.61,-99.61,0.89,726,123,3,33.95,775116.8,-79.24,41069.8,-66.18,False,False,False
5233,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 10%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,10.0,10,6418.99,30.04,-99.62,0.88,545,123,3,26.82,775116.8,-79.24,41069.8,-66.18,False,False,False
5234,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 3%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,3.0,10,2837.77,23.69,-99.62,0.86,458,123,3,34.75,775116.8,-79.24,41069.8,-66.18,False,False,False
5235,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 3%; max_extra_days=5,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,3.0,5,19071.43,39.17,-99.63,1.0,1198,123,3,46.92,775116.8,-79.24,41069.8,-66.18,False,False,False
5236,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 5%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,5.0,10,7475.2,31.28,-99.63,0.91,469,123,3,32.8,775116.8,-79.24,41069.8,-66.18,False,False,False
5237,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 3%; max_extra_days=none,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,3.0,none,7053.43,30.81,-99.63,0.92,255,123,3,36.88,775116.8,-79.24,41069.8,-66.18,False,False,False
5238,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 20%; max_extra_days=10,margin_3x,rolling_high,5.0,15.0,extra_profit,20.0,10,89295.2,53.32,-99.64,1.06,658,123,3,61.85,775116.8,-79.24,41069.8,-66.18,False,False,False
5239,margin_3x; anchor=rolling_high; add at 15%/20%; sell=recover_to_anchor 0%; max_extra_days=40,margin_3x,rolling_high,15.0,20.0,recover_to_anchor,0.0,40,23236.51,40.9,-99.64,0.93,149,123,3,26.97,775116.8,-79.24,41069.8,-66.18,False,False,False
5240,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 10%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,extra_profit,10.0,20,22214.94,40.51,-99.64,1.0,521,123,3,56.75,775116.8,-79.24,41069.8,-66.18,False,False,False
5241,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 10%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,rebound_from_low,10.0,none,18315.41,38.82,-99.64,0.98,612,123,3,55.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5242,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 10%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,rebound_from_low,10.0,40,18315.41,38.82,-99.64,0.98,612,123,3,55.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5243,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 10%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,rebound_from_low,10.0,63,18315.41,38.82,-99.64,0.98,612,123,3,55.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5244,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 5%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,extra_profit,5.0,63,8867.61,32.68,-99.64,0.95,573,123,3,49.38,775116.8,-79.24,41069.8,-66.18,False,False,False
5245,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 10%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,10.0,20,8092.37,31.93,-99.64,0.96,1590,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5246,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 3%; max_extra_days=63,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,3.0,63,6922.53,30.65,-99.64,0.92,264,123,3,36.88,775116.8,-79.24,41069.8,-66.18,False,False,False
5247,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 10%; max_extra_days=none,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,10.0,none,4520.9,27.26,-99.64,0.87,397,123,3,26.82,775116.8,-79.24,41069.8,-66.18,False,False,False
5248,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 10%; max_extra_days=63,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,10.0,63,4519.43,27.26,-99.64,0.87,402,123,3,26.82,775116.8,-79.24,41069.8,-66.18,False,False,False
5249,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 15%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,extra_profit,15.0,10,3525.24,25.33,-99.64,0.87,469,123,3,37.72,775116.8,-79.24,41069.8,-66.18,False,False,False
5250,margin_3x; anchor=rolling_high; add at 10%/20%; sell=recover_to_anchor 0%; max_extra_days=63,margin_3x,rolling_high,10.0,20.0,recover_to_anchor,0.0,63,37681.16,45.24,-99.65,0.99,228,123,3,41.75,775116.8,-79.24,41069.8,-66.18,False,False,False
5251,margin_3x; anchor=rolling_high; add at 15%/20%; sell=recover_to_anchor 0%; max_extra_days=63,margin_3x,rolling_high,15.0,20.0,recover_to_anchor,0.0,63,22567.08,40.65,-99.65,0.93,143,123,3,27.47,775116.8,-79.24,41069.8,-66.18,False,False,False
5252,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 10%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,extra_profit,10.0,none,18766.55,39.03,-99.65,0.99,383,123,3,56.7,775116.8,-79.24,41069.8,-66.18,False,False,False
5253,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 15%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,extra_profit,15.0,40,18741.02,39.02,-99.65,1.06,384,123,3,64.15,775116.8,-79.24,41069.8,-66.18,False,False,False
5254,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 10%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,extra_profit,10.0,40,17645.39,38.5,-99.65,0.99,419,123,3,56.8,775116.8,-79.24,41069.8,-66.18,False,False,False
5255,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 10%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,extra_profit,10.0,63,16426.6,37.88,-99.65,0.99,399,123,3,56.67,775116.8,-79.24,41069.8,-66.18,False,False,False
5256,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 10%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,rebound_from_low,10.0,10,13634.01,36.28,-99.65,1.0,836,123,3,54.57,775116.8,-79.24,41069.8,-66.18,False,False,False
5257,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 5%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,extra_profit,5.0,40,8941.9,32.75,-99.65,0.95,597,123,3,49.35,775116.8,-79.24,41069.8,-66.18,False,False,False
5258,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 10%; max_extra_days=20,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,10.0,20,5524.64,28.84,-99.65,0.88,450,123,3,26.82,775116.8,-79.24,41069.8,-66.18,False,False,False
5259,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 10%; max_extra_days=40,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,10.0,40,4390.94,27.03,-99.65,0.87,408,123,3,26.82,775116.8,-79.24,41069.8,-66.18,False,False,False
5260,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 0%; max_extra_days=10,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,0.0,10,22375.47,40.57,-99.66,0.99,674,123,3,53.27,775116.8,-79.24,41069.8,-66.18,False,False,False
5261,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 15%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,extra_profit,15.0,20,20655.43,39.87,-99.66,1.05,514,123,3,63.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5262,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 10%; max_extra_days=none,margin_3x,rolling_high,10.0,15.0,extra_profit,10.0,none,8533.98,32.36,-99.66,0.92,284,123,3,35.2,775116.8,-79.24,41069.8,-66.18,False,False,False
5263,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 10%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,10.0,10,8173.1,32.01,-99.66,0.96,1697,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5264,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 10%; max_extra_days=10,margin_3x,rolling_high,5.0,15.0,extra_profit,10.0,10,19803.77,39.5,-99.67,0.98,711,123,3,55.5,775116.8,-79.24,41069.8,-66.18,False,False,False
5265,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 10%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,rebound_from_low,10.0,20,18056.49,38.7,-99.67,0.97,647,123,3,54.87,775116.8,-79.24,41069.8,-66.18,False,False,False
5266,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 10%; max_extra_days=20,margin_3x,rolling_high,10.0,15.0,extra_profit,10.0,20,9264.07,33.04,-99.67,0.92,369,123,3,34.62,775116.8,-79.24,41069.8,-66.18,False,False,False
5267,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 10%; max_extra_days=none,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,10.0,none,8198.5,32.03,-99.67,0.97,1534,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5268,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 10%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,10.0,63,7672.85,31.49,-99.67,0.96,1540,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5269,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 10%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,10.0,40,7541.72,31.35,-99.67,0.96,1546,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5270,margin_3x; anchor=rolling_high; add at 5%/20%; sell=rebound_from_low 30%; max_extra_days=40,margin_3x,rolling_high,5.0,20.0,rebound_from_low,30.0,40,61388.75,49.75,-99.68,1.04,264,123,3,72.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5271,margin_3x; anchor=rolling_high; add at 5%/20%; sell=rebound_from_low 30%; max_extra_days=63,margin_3x,rolling_high,5.0,20.0,rebound_from_low,30.0,63,59563.81,49.47,-99.68,1.04,240,123,3,73.9,775116.8,-79.24,41069.8,-66.18,False,False,False
5272,margin_3x; anchor=rolling_high; add at 5%/20%; sell=rebound_from_low 30%; max_extra_days=none,margin_3x,rolling_high,5.0,20.0,rebound_from_low,30.0,none,56947.48,49.05,-99.68,1.04,224,123,3,73.92,775116.8,-79.24,41069.8,-66.18,False,False,False
5273,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 10%; max_extra_days=40,margin_3x,rolling_high,10.0,15.0,extra_profit,10.0,40,7776.11,31.6,-99.68,0.92,310,123,3,35.0,775116.8,-79.24,41069.8,-66.18,False,False,False
5274,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 15%; max_extra_days=none,margin_3x,rolling_high,10.0,15.0,extra_profit,15.0,none,3416.7,25.09,-99.68,0.9,230,123,3,42.3,775116.8,-79.24,41069.8,-66.18,False,False,False
5275,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 20%; max_extra_days=10,margin_3x,rolling_high,5.0,15.0,rebound_from_low,20.0,10,80933.73,52.38,-99.69,1.05,668,123,3,61.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5276,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 20%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,rebound_from_low,20.0,40,17538.28,38.44,-99.69,1.0,362,123,3,67.88,775116.8,-79.24,41069.8,-66.18,False,False,False
5277,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 15%; max_extra_days=none,margin_3x,rolling_high,5.0,10.0,extra_profit,15.0,none,14454.17,36.78,-99.69,1.05,336,123,3,64.45,775116.8,-79.24,41069.8,-66.18,False,False,False
