strategy,top_n,signal_date,trade_date,action,ticker,company,nasdaq100_date_added,date_source,price,old_weight,new_weight,rank,score,skipped_not_yet_nasdaq100_before_buy,equity_before_trade
Nasdaq-100 Top2 PIT membership,2,2022-07-29,2022-08-01,BUY,TMUS,T-Mobile US,2015-12-21,Wikipedia Nasdaq-100 changes table,137.49199170874357,0.0,0.5,1,0.2672827696615574,0,3.494919785351073
Nasdaq-100 Top2 PIT membership,2,2022-07-29,2022-08-01,BUY,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,64.0451825840418,0.0,0.5,2,0.25961135473316355,0,3.494919785351073
Nasdaq-100 Top2 PIT membership,2,2022-08-31,2022-09-01,SELL,TMUS,T-Mobile US,2015-12-21,Wikipedia Nasdaq-100 changes table,137.9631716128819,0.5,0.0,,,,3.9039779043342877
Nasdaq-100 Top2 PIT membership,2,2022-08-31,2022-09-01,BUY,ADP,Automatic Data Processing,2008-12-22,Wikipedia Nasdaq-100 changes table,223.61914701397265,0.0,0.5,2,0.1777979226021953,1,3.9039779043342877
Nasdaq-100 Top2 PIT membership,2,2022-09-30,2022-10-03,SELL,ADP,Automatic Data Processing,2008-12-22,Wikipedia Nasdaq-100 changes table,210.96745491007985,0.5,0.0,,,,3.8739524438532618
Nasdaq-100 Top2 PIT membership,2,2022-09-30,2022-10-03,BUY,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,62.40999984741211,0.0,0.5,1,0.777611617222383,0,3.8739524438532618
Nasdaq-100 Top2 PIT membership,2,2022-11-30,2022-12-01,SELL,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,94.36841939492692,0.5,0.0,,,,4.747888503619857
Nasdaq-100 Top2 PIT membership,2,2022-11-30,2022-12-01,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,79.23999786376953,0.5,0.0,,,,4.747888503619857
Nasdaq-100 Top2 PIT membership,2,2022-11-30,2022-12-01,BUY,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,116.38999938964844,0.0,0.5,1,0.7020256640086218,1,4.747888503619857
Nasdaq-100 Top2 PIT membership,2,2022-11-30,2022-12-01,BUY,NFLX,"Netflix, Inc.",2013-06-06,Wikipedia Nasdaq-100 changes table,30.39900016784668,0.0,0.5,2,0.5130371246307115,1,4.747888503619857
Nasdaq-100 Top2 PIT membership,2,2022-12-30,2023-01-03,SELL,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,114.3000030517578,0.5,0.0,,,,4.666832480143815
Nasdaq-100 Top2 PIT membership,2,2022-12-30,2023-01-03,BUY,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,83.66684891768972,0.0,0.5,2,0.6742975189564664,1,4.666832480143815
Nasdaq-100 Top2 PIT membership,2,2023-01-31,2023-02-01,SELL,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,83.1366271103242,0.5,0.0,,,,5.0768791653381
Nasdaq-100 Top2 PIT membership,2,2023-01-31,2023-02-01,SELL,NFLX,"Netflix, Inc.",2013-06-06,Wikipedia Nasdaq-100 changes table,35.38600158691406,0.5,0.0,,,,5.0768791653381
Nasdaq-100 Top2 PIT membership,2,2023-01-31,2023-02-01,BUY,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,102.30999755859376,0.0,0.5,1,0.728035354061749,2,5.0768791653381
Nasdaq-100 Top2 PIT membership,2,2023-01-31,2023-02-01,BUY,GILD,Gilead Sciences,,No add date found; assumed already member before test window,75.16967807179442,0.0,0.5,2,0.45875941463704994,2,5.0768791653381
Nasdaq-100 Top2 PIT membership,2,2023-02-28,2023-03-01,SELL,GILD,Gilead Sciences,,No add date found; assumed already member before test window,71.88586060771588,0.5,0.0,,,,4.7470143266989195
Nasdaq-100 Top2 PIT membership,2,2023-02-28,2023-03-01,BUY,NFLX,"Netflix, Inc.",2013-06-06,Wikipedia Nasdaq-100 changes table,32.154998779296875,0.0,0.5,2,0.615773965168505,0,4.7470143266989195
Nasdaq-100 Top2 PIT membership,2,2023-03-31,2023-04-03,SELL,NFLX,"Netflix, Inc.",2013-06-06,Wikipedia Nasdaq-100 changes table,34.18299865722656,0.5,0.0,,,,4.399551257690049
Nasdaq-100 Top2 PIT membership,2,2023-03-31,2023-04-03,BUY,NVDA,Nvidia,,No add date found; assumed already member before test window,27.48466960367856,0.0,0.5,1,0.9083439264623381,1,4.399551257690049
Nasdaq-100 Top2 PIT membership,2,2023-04-28,2023-05-01,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,67.69000244140625,0.5,0.0,,,,4.236223931418169
Nasdaq-100 Top2 PIT membership,2,2023-04-28,2023-05-01,BUY,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,91.02999877929688,0.0,0.5,2,0.6087392779895031,0,4.236223931418169
Nasdaq-100 Top2 PIT membership,2,2023-05-31,2023-06-01,SELL,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,117.29000091552734,0.5,0.0,,,,5.678934993553332
Nasdaq-100 Top2 PIT membership,2,2023-05-31,2023-06-01,BUY,META,Meta Platforms,,No add date found; assumed already member before test window,263.8295904214734,0.0,0.5,1,1.2355208296885665,0,5.678934993553332
Nasdaq-100 Top2 PIT membership,2,2023-09-29,2023-10-02,SELL,META,Meta Platforms,,No add date found; assumed already member before test window,300.3827511018216,0.5,0.0,,,,6.518297142606054
Nasdaq-100 Top2 PIT membership,2,2023-09-29,2023-10-02,BUY,ADBE,Adobe Inc.,,No add date found; assumed already member before test window,508.239990234375,0.0,0.5,2,0.4280177901741069,2,6.518297142606054
Nasdaq-100 Top2 PIT membership,2,2023-10-31,2023-11-01,SELL,ADBE,Adobe Inc.,,No add date found; assumed already member before test window,535.0,0.5,0.0,,,,6.451757401779791
Nasdaq-100 Top2 PIT membership,2,2023-10-31,2023-11-01,BUY,ZS,Zscaler,2021-12-20,Wikipedia Nasdaq-100 changes table,159.60000610351562,0.0,0.5,1,0.849310337812051,2,6.451757401779791
Nasdaq-100 Top2 PIT membership,2,2023-11-30,2023-12-01,SELL,NVDA,Nvidia,,No add date found; assumed already member before test window,46.49249632095064,0.5,0.0,,,,7.679676101393936
Nasdaq-100 Top2 PIT membership,2,2023-11-30,2023-12-01,SELL,ZS,Zscaler,2021-12-20,Wikipedia Nasdaq-100 changes table,197.88999938964844,0.5,0.0,,,,7.679676101393936
Nasdaq-100 Top2 PIT membership,2,2023-11-30,2023-12-01,BUY,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,143.32000732421875,0.0,0.5,1,0.4679404189420133,3,7.679676101393936
Nasdaq-100 Top2 PIT membership,2,2023-11-30,2023-12-01,BUY,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,118.7769696370951,0.0,0.5,2,0.27387500266105924,3,7.679676101393936
Nasdaq-100 Top2 PIT membership,2,2023-12-29,2024-01-02,SELL,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,114.62144351042728,0.5,0.0,,,,7.566754172275887
Nasdaq-100 Top2 PIT membership,2,2023-12-29,2024-01-02,BUY,CRWD,CrowdStrike,2021-08-26,Wikipedia Nasdaq-100 changes table,251.47000122070312,0.0,0.5,2,0.5962416438725056,0,7.566754172275887
Nasdaq-100 Top2 PIT membership,2,2024-02-29,2024-03-01,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,126.9000015258789,0.5,0.0,,,,8.095186640519385
Nasdaq-100 Top2 PIT membership,2,2024-02-29,2024-03-01,BUY,ZS,Zscaler,2021-12-20,Wikipedia Nasdaq-100 changes table,227.0,0.0,0.5,2,0.6699217129747685,0,8.095186640519385
Nasdaq-100 Top2 PIT membership,2,2024-03-28,2024-04-01,SELL,ZS,Zscaler,2021-12-20,Wikipedia Nasdaq-100 changes table,192.5,0.5,0.0,,,,7.498395402711882
Nasdaq-100 Top2 PIT membership,2,2024-03-28,2024-04-01,BUY,NVDA,Nvidia,,No add date found; assumed already member before test window,90.24806771473165,0.0,0.5,2,0.8289026171890554,2,7.498395402711882
Nasdaq-100 Top2 PIT membership,2,2024-04-30,2024-05-01,SELL,CRWD,CrowdStrike,2021-08-26,Wikipedia Nasdaq-100 changes table,290.44000244140625,0.5,0.0,,,,6.928046415879227
Nasdaq-100 Top2 PIT membership,2,2024-04-30,2024-05-01,BUY,DASH,DoorDash,2023-12-18,Wikipedia Nasdaq-100 changes table,128.14999389648438,0.0,0.5,2,0.9568293986428209,2,6.928046415879227
Nasdaq-100 Top2 PIT membership,2,2024-05-31,2024-06-03,SELL,DASH,DoorDash,2023-12-18,Wikipedia Nasdaq-100 changes table,110.25,0.5,0.0,,,,7.452049746907232
Nasdaq-100 Top2 PIT membership,2,2024-05-31,2024-06-03,BUY,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,212.9492940886588,0.0,0.5,2,0.5336098279714332,2,7.452049746907232
Nasdaq-100 Top2 PIT membership,2,2024-07-31,2024-08-01,SELL,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,186.06333843699755,0.5,0.0,,,,7.129476896699087
Nasdaq-100 Top2 PIT membership,2,2024-07-31,2024-08-01,BUY,ARM,Arm Holdings,2024-06-24,Wikipedia Nasdaq-100 changes table,128.7100067138672,0.0,0.5,1,1.2068917484659587,3,7.129476896699087
Nasdaq-100 Top2 PIT membership,2,2024-08-30,2024-09-03,SELL,ARM,Arm Holdings,2024-06-24,Wikipedia Nasdaq-100 changes table,129.86500549316406,0.5,0.0,,,,7.127491104911529
Nasdaq-100 Top2 PIT membership,2,2024-08-30,2024-09-03,BUY,CHTR,Charter Communications,2013-07-25,Wikipedia Nasdaq-100 changes table,345.5299987792969,0.0,0.5,2,0.28588482914330826,3,7.127491104911529
Nasdaq-100 Top2 PIT membership,2,2024-09-30,2024-10-01,SELL,CHTR,Charter Communications,2013-07-25,Wikipedia Nasdaq-100 changes table,323.44000244140625,0.5,0.0,,,,7.092131422752563
Nasdaq-100 Top2 PIT membership,2,2024-09-30,2024-10-01,SELL,NVDA,Nvidia,,No add date found; assumed already member before test window,121.72171083436712,0.5,0.0,,,,7.092131422752563
Nasdaq-100 Top2 PIT membership,2,2024-09-30,2024-10-01,BUY,AAPL,Apple Inc.,,No add date found; assumed already member before test window,227.8122709144617,0.0,0.5,1,0.3548667677323891,5,7.092131422752563
Nasdaq-100 Top2 PIT membership,2,2024-09-30,2024-10-01,BUY,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,2060.0,0.0,0.5,2,0.3184146659068092,5,7.092131422752563
Nasdaq-100 Top2 PIT membership,2,2024-10-31,2024-11-01,SELL,AAPL,Apple Inc.,,No add date found; assumed already member before test window,219.32585141181025,0.5,0.0,,,,6.913716077255041
Nasdaq-100 Top2 PIT membership,2,2024-10-31,2024-11-01,SELL,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,2030.43994140625,0.5,0.0,,,,6.913716077255041
Nasdaq-100 Top2 PIT membership,2,2024-10-31,2024-11-01,BUY,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,260.10385127360286,0.0,0.5,1,0.4302329792631543,5,6.913716077255041
Nasdaq-100 Top2 PIT membership,2,2024-10-31,2024-11-01,BUY,ARM,Arm Holdings,2024-06-24,Wikipedia Nasdaq-100 changes table,144.1699981689453,0.0,0.5,2,0.3982652936662947,5,6.913716077255041
Nasdaq-100 Top2 PIT membership,2,2024-11-29,2024-12-02,SELL,ARM,Arm Holdings,2024-06-24,Wikipedia Nasdaq-100 changes table,134.1999969482422,0.5,0.0,,,,6.6342669326064305
Nasdaq-100 Top2 PIT membership,2,2024-11-29,2024-12-02,SELL,CEG,Constellation Energy,2022-02-02,Wikipedia Nasdaq-100 changes table,254.83023885036357,0.5,0.0,,,,6.6342669326064305
Nasdaq-100 Top2 PIT membership,2,2024-11-29,2024-12-02,BUY,APP,AppLovin,2024-11-18,Wikipedia Nasdaq-100 changes table,335.7850036621094,0.0,0.5,1,1.1066517774250646,4,6.6342669326064305
Nasdaq-100 Top2 PIT membership,2,2024-11-29,2024-12-02,BUY,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,352.3800048828125,0.0,0.5,2,0.44626002439795354,4,6.6342669326064305
Nasdaq-100 Top3 PIT membership,3,2019-12-31,2020-01-02,BUY,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,28.299999237060547,0.0,0.3333333333333333,1,0.4693386705117728,3,1.0
Nasdaq-100 Top3 PIT membership,3,2019-12-31,2020-01-02,BUY,LRCX,Lam Research,2014-12-22,Wikipedia Nasdaq-100 changes table,27.519421214789357,0.0,0.3333333333333333,2,0.43261053975283636,3,1.0
Nasdaq-100 Top3 PIT membership,3,2019-12-31,2020-01-02,BUY,KLAC,KLA Corporation,2016-12-19,Wikipedia Nasdaq-100 changes table,168.03766829330235,0.0,0.3333333333333333,3,0.3840242995180567,3,1.0
Nasdaq-100 Top3 PIT membership,3,2020-01-31,2020-02-03,SELL,KLAC,KLA Corporation,2016-12-19,Wikipedia Nasdaq-100 changes table,155.4799248210016,0.3333333333333333,0.0,,,,1.1484075647048313
Nasdaq-100 Top3 PIT membership,3,2020-01-31,2020-02-03,BUY,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,46.400001525878906,0.0,0.3333333333333333,2,0.5358338805409564,3,1.1484075647048313
Nasdaq-100 Top3 PIT membership,3,2020-02-28,2020-03-02,SELL,LRCX,Lam Research,2014-12-22,Wikipedia Nasdaq-100 changes table,27.59943146324823,0.3333333333333333,0.0,,,,1.1924444276334867
Nasdaq-100 Top3 PIT membership,3,2020-02-28,2020-03-02,BUY,AAPL,Apple Inc.,,No add date found; assumed already member before test window,68.14337454443714,0.0,0.3333333333333333,2,0.5828039268401015,0,1.1924444276334867
Nasdaq-100 Top3 PIT membership,3,2020-03-31,2020-04-01,SELL,AAPL,Apple Inc.,,No add date found; assumed already member before test window,59.50596558883749,0.3333333333333333,0.0,,,,1.0055875874611846
Nasdaq-100 Top3 PIT membership,3,2020-03-31,2020-04-01,BUY,REGN,Regeneron Pharmaceuticals,2012-12-24,Wikipedia Nasdaq-100 changes table,480.8912585361074,0.0,0.3333333333333333,2,0.6753787804111404,1,1.0055875874611846
Nasdaq-100 Top3 PIT membership,3,2020-04-30,2020-05-01,SELL,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,51.06999969482422,0.3333333333333333,0.0,,,,1.2535344612826191
Nasdaq-100 Top3 PIT membership,3,2020-04-30,2020-05-01,BUY,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,82.75,0.0,0.3333333333333333,1,0.739020895002303,0,1.2535344612826191
Nasdaq-100 Top3 PIT membership,3,2020-08-31,2020-09-01,SELL,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,105.75499725341795,0.3333333333333333,0.0,,,,2.200721266975377
Nasdaq-100 Top3 PIT membership,3,2020-08-31,2020-09-01,SELL,REGN,Regeneron Pharmaceuticals,2012-12-24,Wikipedia Nasdaq-100 changes table,611.4989530131073,0.3333333333333333,0.0,,,,2.200721266975377
Nasdaq-100 Top3 PIT membership,3,2020-08-31,2020-09-01,BUY,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,89.37000274658203,0.0,0.3333333333333333,1,1.5649622996218127,4,2.200721266975377
Nasdaq-100 Top3 PIT membership,3,2020-08-31,2020-09-01,BUY,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,1200.0,0.0,0.3333333333333333,3,0.8001697217626051,4,2.200721266975377
Nasdaq-100 Top3 PIT membership,3,2020-10-30,2020-11-02,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,91.91000366210938,0.3333333333333333,0.0,,,,2.0945440789257526
Nasdaq-100 Top3 PIT membership,3,2020-10-30,2020-11-02,BUY,NVDA,Nvidia,,No add date found; assumed already member before test window,12.617840220098946,0.0,0.3333333333333333,2,0.8709584455777348,3,2.0945440789257526
Nasdaq-100 Top3 PIT membership,3,2020-11-30,2020-12-01,SELL,NVDA,Nvidia,,No add date found; assumed already member before test window,13.449711765076747,0.3333333333333333,0.0,,,,2.6731385222310218
Nasdaq-100 Top3 PIT membership,3,2020-11-30,2020-12-01,BUY,QCOM,Qualcomm,,No add date found; assumed already member before test window,132.17528894175868,0.0,0.3333333333333333,2,0.5136606004637174,0,2.6731385222310218
Nasdaq-100 Top3 PIT membership,3,2020-12-31,2021-01-04,SELL,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,1690.989990234375,0.3333333333333333,0.0,,,,2.970729783426831
Nasdaq-100 Top3 PIT membership,3,2020-12-31,2021-01-04,BUY,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,92.11000061035156,0.0,0.3333333333333333,2,0.7697744933773749,1,2.970729783426831
Nasdaq-100 Top3 PIT membership,3,2021-01-29,2021-02-01,SELL,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,86.83000183105469,0.3333333333333333,0.0,,,,3.0741646076102276
Nasdaq-100 Top3 PIT membership,3,2021-01-29,2021-02-01,SELL,QCOM,Qualcomm,,No add date found; assumed already member before test window,140.40052065256984,0.3333333333333333,0.0,,,,3.0741646076102276
Nasdaq-100 Top3 PIT membership,3,2021-01-29,2021-02-01,BUY,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,173.52999877929688,0.0,0.3333333333333333,2,0.9565575425553854,3,3.0741646076102276
Nasdaq-100 Top3 PIT membership,3,2021-01-29,2021-02-01,BUY,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,1812.5799560546875,0.0,0.3333333333333333,3,0.5110519099181716,3,3.0741646076102276
Nasdaq-100 Top3 PIT membership,3,2021-02-26,2021-03-01,SELL,MELI,Mercado Libre,2017-06-19,Wikipedia Nasdaq-100 changes table,1691.030029296875,0.3333333333333333,0.0,,,,2.899032890348735
Nasdaq-100 Top3 PIT membership,3,2021-02-26,2021-03-01,BUY,MU,Micron Technology,2010-12-20,Wikipedia Nasdaq-100 changes table,92.20364852599036,0.0,0.3333333333333333,3,0.670151365926307,4,2.899032890348735
Nasdaq-100 Top3 PIT membership,3,2021-03-31,2021-04-01,SELL,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,229.4566650390625,0.3333333333333333,0.0,,,,2.6658954879046624
Nasdaq-100 Top3 PIT membership,3,2021-03-31,2021-04-01,BUY,AMAT,Applied Materials,,No add date found; assumed already member before test window,132.37505011619731,0.0,0.3333333333333333,2,0.979417367492287,5,2.6658954879046624
Nasdaq-100 Top3 PIT membership,3,2021-04-30,2021-05-03,SELL,PDD,PDD Holdings,2020-08-24,Wikipedia Nasdaq-100 changes table,133.0500030517578,0.3333333333333333,0.0,,,,2.5393820413280386
Nasdaq-100 Top3 PIT membership,3,2021-04-30,2021-05-03,BUY,LRCX,Lam Research,2014-12-22,Wikipedia Nasdaq-100 changes table,59.65801417832439,0.0,0.3333333333333333,2,0.7651637497457688,4,2.5393820413280386
Nasdaq-100 Top3 PIT membership,3,2021-05-28,2021-06-01,SELL,MU,Micron Technology,2010-12-20,Wikipedia Nasdaq-100 changes table,82.82137178261938,0.3333333333333333,0.0,,,,2.5872137977599303
Nasdaq-100 Top3 PIT membership,3,2021-05-28,2021-06-01,BUY,ASML,ASML Holding,2017-12-18,Wikipedia Nasdaq-100 changes table,654.1423565308215,0.0,0.3333333333333333,2,0.5643717894335165,5,2.5872137977599303
Nasdaq-100 Top3 PIT membership,3,2021-06-30,2021-07-01,SELL,LRCX,Lam Research,2014-12-22,Wikipedia Nasdaq-100 changes table,61.52541501221455,0.3333333333333333,0.0,,,,2.5983538278758815
Nasdaq-100 Top3 PIT membership,3,2021-06-30,2021-07-01,BUY,GOOG,Alphabet Inc. (Class C),2014-04-03,Wikipedia Nasdaq-100 changes table,123.83307666034744,0.0,0.3333333333333333,3,0.3815787839318969,5,2.5983538278758815
Nasdaq-100 Top3 PIT membership,3,2021-07-30,2021-08-02,SELL,ASML,ASML Holding,2017-12-18,Wikipedia Nasdaq-100 changes table,736.3662572765717,0.3333333333333333,0.0,,,,2.773599150196172
Nasdaq-100 Top3 PIT membership,3,2021-07-30,2021-08-02,BUY,NVDA,Nvidia,,No add date found; assumed already member before test window,19.65497762771269,0.0,0.3333333333333333,1,0.5407523063203368,2,2.773599150196172
Nasdaq-100 Top3 PIT membership,3,2021-08-31,2021-09-01,SELL,AMAT,Applied Materials,,No add date found; assumed already member before test window,130.48330097380196,0.3333333333333333,0.0,,,,2.9365500257096047
Nasdaq-100 Top3 PIT membership,3,2021-08-31,2021-09-01,SELL,GOOG,Alphabet Inc. (Class C),2014-04-03,Wikipedia Nasdaq-100 changes table,144.4639658109284,0.3333333333333333,0.0,,,,2.9365500257096047
Nasdaq-100 Top3 PIT membership,3,2021-08-31,2021-09-01,BUY,ASML,ASML Holding,2017-12-18,Wikipedia Nasdaq-100 changes table,801.2418708950923,0.0,0.3333333333333333,2,0.41993553842646714,1,2.9365500257096047
Nasdaq-100 Top3 PIT membership,3,2021-08-31,2021-09-01,BUY,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,132.97500610351562,0.0,0.3333333333333333,3,0.3868998892692852,1,2.9365500257096047
Nasdaq-100 Top3 PIT membership,3,2021-09-30,2021-10-01,SELL,ASML,ASML Holding,2017-12-18,Wikipedia Nasdaq-100 changes table,711.7098112814783,0.3333333333333333,0.0,,,,2.7854408860756985
Nasdaq-100 Top3 PIT membership,3,2021-09-30,2021-10-01,BUY,CRWD,CrowdStrike,2021-08-26,Wikipedia Nasdaq-100 changes table,246.6499938964844,0.0,0.3333333333333333,2,0.5024327746031352,3,2.7854408860756985
Nasdaq-100 Top3 PIT membership,3,2021-10-29,2021-11-01,SELL,CRWD,CrowdStrike,2021-08-26,Wikipedia Nasdaq-100 changes table,275.5409851074219,0.3333333333333333,0.0,,,,3.2444748613599836
Nasdaq-100 Top3 PIT membership,3,2021-10-29,2021-11-01,BUY,MRVL,Marvell Technology,2020-12-21,Wikipedia Nasdaq-100 changes table,67.48674748537871,0.0,0.3333333333333333,3,0.36253506981221983,7,3.2444748613599836
Nasdaq-100 Top3 PIT membership,3,2021-11-30,2021-12-01,SELL,MRVL,Marvell Technology,2020-12-21,Wikipedia Nasdaq-100 changes table,71.49645010010153,0.3333333333333333,0.0,,,,3.501756041230457
Nasdaq-100 Top3 PIT membership,3,2021-11-30,2021-12-01,BUY,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,386.8999938964844,0.0,0.3333333333333333,1,0.840957230808149,4,3.501756041230457
Nasdaq-100 Top3 PIT membership,3,2021-12-31,2022-01-03,SELL,DXCM,DexCom,2020-04-20,Wikipedia Nasdaq-100 changes table,132.9499969482422,0.3333333333333333,0.0,,,,3.309593684482434
Nasdaq-100 Top3 PIT membership,3,2021-12-31,2022-01-03,SELL,NVDA,Nvidia,,No add date found; assumed already member before test window,29.75574653768631,0.3333333333333333,0.0,,,,3.309593684482434
Nasdaq-100 Top3 PIT membership,3,2021-12-31,2022-01-03,BUY,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,145.13999938964844,0.0,0.3333333333333333,2,0.5745512715469978,0,3.309593684482434
Nasdaq-100 Top3 PIT membership,3,2021-12-31,2022-01-03,BUY,DDOG,Datadog,2021-12-20,Wikipedia Nasdaq-100 changes table,178.75,0.0,0.3333333333333333,3,0.5453179007506572,0,3.309593684482434
Nasdaq-100 Top3 PIT membership,3,2022-01-31,2022-02-01,SELL,AMD,Advanced Micro Devices,2018-12-24,Wikipedia Nasdaq-100 changes table,116.75,0.3333333333333333,0.0,,,,2.714759015501542
Nasdaq-100 Top3 PIT membership,3,2022-01-31,2022-02-01,BUY,NVDA,Nvidia,,No add date found; assumed already member before test window,25.05411045530758,0.0,0.3333333333333333,3,0.49847280370975877,0,2.714759015501542
Nasdaq-100 Top3 PIT membership,3,2022-02-28,2022-03-01,SELL,DDOG,Datadog,2021-12-20,Wikipedia Nasdaq-100 changes table,160.24000549316406,0.3333333333333333,0.0,,,,2.7049276196258254
Nasdaq-100 Top3 PIT membership,3,2022-02-28,2022-03-01,SELL,NVDA,Nvidia,,No add date found; assumed already member before test window,24.24272310643019,0.3333333333333333,0.0,,,,2.7049276196258254
Nasdaq-100 Top3 PIT membership,3,2022-02-28,2022-03-01,BUY,PCAR,Paccar,,No add date found; assumed already member before test window,52.17555364575536,0.0,0.3333333333333333,2,0.15738728090321796,3,2.7049276196258254
Nasdaq-100 Top3 PIT membership,3,2022-02-28,2022-03-01,BUY,EXC,Exelon,2019-11-21,Wikipedia Nasdaq-100 changes table,36.37818293040838,0.0,0.3333333333333333,3,0.1514723833212357,3,2.7049276196258254
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,SELL,EXC,Exelon,2019-11-21,Wikipedia Nasdaq-100 changes table,41.22861620757824,0.3333333333333333,0.0,,,,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,SELL,PCAR,Paccar,,No add date found; assumed already member before test window,50.52171530423361,0.3333333333333333,0.0,,,,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,SELL,TSLA,"Tesla, Inc.",2013-07-15,Wikipedia Nasdaq-100 changes table,360.3833312988281,0.3333333333333333,0.0,,,,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,BUY,QCOM,Qualcomm,,No add date found; assumed already member before test window,138.63044940793944,0.0,0.3333333333333333,1,0.322674315264714,1,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,BUY,MU,Micron Technology,2010-12-20,Wikipedia Nasdaq-100 changes table,76.6803668137586,0.0,0.3333333333333333,2,0.31585584342246875,1,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-03-31,2022-04-01,BUY,VRTX,Vertex Pharmaceuticals,,No add date found; assumed already member before test window,261.54998779296875,0.0,0.3333333333333333,3,0.29064447542917726,1,3.0121402177031205
Nasdaq-100 Top3 PIT membership,3,2022-04-29,2022-05-02,SELL,MU,Micron Technology,2010-12-20,Wikipedia Nasdaq-100 changes table,66.7305317350173,0.3333333333333333,0.0,,,,2.8185879156976203
Nasdaq-100 Top3 PIT membership,3,2022-04-29,2022-05-02,SELL,QCOM,Qualcomm,,No add date found; assumed already member before test window,128.28382000342376,0.3333333333333333,0.0,,,,2.8185879156976203
Nasdaq-100 Top3 PIT membership,3,2022-04-29,2022-05-02,BUY,EXC,Exelon,2019-11-21,Wikipedia Nasdaq-100 changes table,40.59631949077061,0.0,0.3333333333333333,2,0.2746548901370456,2,2.8185879156976203
Nasdaq-100 Top3 PIT membership,3,2022-04-29,2022-05-02,BUY,PANW,Palo Alto Networks,2021-12-20,Wikipedia Nasdaq-100 changes table,93.0433349609375,0.0,0.3333333333333333,3,0.23547820362000582,2,2.8185879156976203
Nasdaq-100 Top3 PIT membership,3,2022-05-31,2022-06-01,SELL,PANW,Palo Alto Networks,2021-12-20,Wikipedia Nasdaq-100 changes table,84.53666687011719,0.3333333333333333,0.0,,,,2.8405079898778363
