rank_drawdown,variant,mode,sma_window,exit_buffer_pct,reentry_buffer_pct,unit_exposure,max_exposure,dca,add1_drop,add2_drop,sell_profit,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,calmar,sharpe,return_2022_pct,drawdown_2022_pct,cash_days_pct,avg_exposure,days_above_1x_pct,trade_events,dca_events,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct
3084,selected_sma_else_other; SMA120; exit below SMA-3%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,120,3.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,28883.76,42.84,-60.51,0.708,0.93,-49.48,-49.48,23.35,0.766,0.0,147,0,775116.8,-79.24,41069.8,-66.18
3085,qqq_sma_cash; SMA250; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,250,1.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,24928.78,41.52,-60.51,0.686,0.92,-24.69,-24.69,20.5,0.612,10.17,303,211,775116.8,-79.24,41069.8,-66.18
3086,qqq_sma_cash; SMA100; exit below SMA-0%; reenter above SMA+3%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,100,0.0,3.0,1.0,1.0,False,0.1,0.2,0.2,20,6492.7,30.14,-60.51,0.498,0.78,-29.7,-29.7,28.4,0.716,0.0,133,0,775116.8,-79.24,41069.8,-66.18
3087,selected_or_qqq_cash; SMA150; exit below SMA-3%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,150,3.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,359203.03,67.34,-60.52,1.113,1.18,-46.0,-46.0,13.88,0.861,0.0,98,0,775116.8,-79.24,41069.8,-66.18
3088,qqq_sma_cash; SMA150; exit below SMA-3%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,150,3.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,215060.14,62.03,-60.52,1.025,1.13,-46.0,-46.0,14.65,0.854,0.0,98,0,775116.8,-79.24,41069.8,-66.18
3089,qqq_sma_cash; SMA300; exit below SMA-0%; reenter above SMA+2%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,300,0.0,2.0,1.0,1.0,False,0.1,0.2,0.2,20,113214.13,55.62,-60.52,0.919,1.04,-53.73,-53.73,12.9,0.871,0.0,122,0,775116.8,-79.24,41069.8,-66.18
3090,selected_sma_else_other; SMA200; exit below SMA-3%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,200,3.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,24859.59,41.5,-60.53,0.686,0.93,-31.72,-31.72,24.7,0.571,8.5,296,201,775116.8,-79.24,41069.8,-66.18
3091,selected_or_qqq_cash; SMA180; exit below SMA-1%; reenter above SMA+2%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,180,1.0,2.0,1.0,1.0,False,0.1,0.2,0.2,20,215772.0,62.06,-60.54,1.025,1.13,-38.3,-38.3,15.93,0.841,0.0,106,0,775116.8,-79.24,41069.8,-66.18
3092,qqq_sma_cash; SMA180; exit below SMA-1%; reenter above SMA+2%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,180,1.0,2.0,1.0,1.0,False,0.1,0.2,0.2,20,167116.88,59.48,-60.54,0.983,1.11,-32.18,-32.18,17.32,0.827,0.0,102,0,775116.8,-79.24,41069.8,-66.18
3093,selected_sma_else_other; SMA180; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,180,3.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,9597.8,33.33,-60.54,0.551,0.82,-26.25,-26.25,23.2,0.566,7.3,307,191,775116.8,-79.24,41069.8,-66.18
3094,selected_sma_cash; SMA220; exit below SMA-5%; reenter above SMA+5%; unit=0.75; cap=1.00; dca=False,selected_sma_cash,220,5.0,5.0,0.75,1.0,False,0.1,0.2,0.2,20,25659.29,41.78,-60.55,0.69,1.04,-46.12,-46.12,19.38,0.605,0.0,100,0,775116.8,-79.24,41069.8,-66.18
3095,selected_sma_cash; SMA220; exit below SMA-3%; reenter above SMA+5%; unit=0.75; cap=1.00; dca=False,selected_sma_cash,220,3.0,5.0,0.75,1.0,False,0.1,0.2,0.2,20,20355.05,39.74,-60.55,0.656,1.01,-46.12,-46.12,19.93,0.601,0.0,105,0,775116.8,-79.24,41069.8,-66.18
3096,selected_sma_else_other; SMA220; exit below SMA-5%; reenter above SMA+5%; unit=0.75; cap=1.00; dca=False,selected_sma_else_other,220,5.0,5.0,0.75,1.0,False,0.1,0.2,0.2,20,15226.3,37.23,-60.55,0.615,0.97,-46.12,-46.12,24.4,0.567,0.0,100,0,775116.8,-79.24,41069.8,-66.18
3097,selected_sma_else_other; SMA220; exit below SMA-3%; reenter above SMA+5%; unit=0.75; cap=1.00; dca=False,selected_sma_else_other,220,3.0,5.0,0.75,1.0,False,0.1,0.2,0.2,20,13680.46,36.31,-60.55,0.6,0.96,-46.12,-46.12,24.85,0.564,0.0,104,0,775116.8,-79.24,41069.8,-66.18
3098,selected_sma_cash; SMA220; exit below SMA-0%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,220,0.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,70976.6,51.13,-60.56,0.844,1.03,-38.3,-38.3,22.5,0.775,0.0,106,0,775116.8,-79.24,41069.8,-66.18
3099,selected_sma_else_other; SMA220; exit below SMA-0%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,220,0.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,51687.37,48.15,-60.56,0.795,1.0,-38.3,-38.3,27.05,0.73,0.0,101,0,775116.8,-79.24,41069.8,-66.18
3100,selected_sma_else_other; SMA120; exit below SMA-3%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,120,3.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,29521.49,43.03,-60.56,0.711,0.93,-48.27,-48.27,23.0,0.77,0.0,150,0,775116.8,-79.24,41069.8,-66.18
3101,qqq_sma_cash; SMA220; exit below SMA-0%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,220,0.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,86523.07,53.02,-60.57,0.875,1.06,-35.54,-35.54,23.6,0.764,0.0,88,0,775116.8,-79.24,41069.8,-66.18
3102,selected_sma_else_other; SMA180; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,180,2.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,8292.75,32.13,-60.57,0.53,0.8,-39.03,-39.03,25.3,0.554,7.27,289,188,775116.8,-79.24,41069.8,-66.18
3103,selected_sma_cash; SMA100; exit below SMA-1%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,100,1.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,47306.82,47.33,-60.58,0.781,1.0,-39.15,-39.15,23.65,0.763,0.0,169,0,775116.8,-79.24,41069.8,-66.18
3104,selected_and_qqq_cash; SMA100; exit below SMA-1%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,100,1.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,28754.45,42.8,-60.58,0.706,0.95,-34.56,-34.56,26.22,0.738,0.0,169,0,775116.8,-79.24,41069.8,-66.18
3105,selected_sma_else_other; SMA180; exit below SMA-2%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,180,2.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,9861.52,33.56,-60.58,0.554,0.82,-45.74,-45.74,23.33,0.564,7.27,310,190,775116.8,-79.24,41069.8,-66.18
3106,qqq_sma_cash; SMA200; exit below SMA-1%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,200,1.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,58568.08,49.31,-60.61,0.814,1.02,-24.69,-24.69,15.8,0.643,10.42,328,219,775116.8,-79.24,41069.8,-66.18
3107,selected_or_qqq_cash; SMA200; exit below SMA-1%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,200,1.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,44482.67,46.76,-60.61,0.771,0.98,-32.97,-32.97,15.1,0.648,10.57,336,223,775116.8,-79.24,41069.8,-66.18
3108,selected_sma_cash; SMA120; exit below SMA-1%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_sma_cash,120,1.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,5920.43,29.39,-60.62,0.485,0.8,-21.28,-21.28,23.1,0.53,4.35,326,173,775116.8,-79.24,41069.8,-66.18
3109,selected_or_qqq_cash; SMA200; exit below SMA-2%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,200,2.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,70616.15,51.08,-60.64,0.842,1.03,-28.08,-28.08,17.15,0.637,10.7,321,227,775116.8,-79.24,41069.8,-66.18
3110,selected_sma_else_other; SMA300; exit below SMA-3%; reenter above SMA+5%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,300,3.0,5.0,1.0,1.0,False,0.1,0.2,0.2,20,53687.1,48.5,-60.64,0.8,1.0,-48.96,-48.96,26.22,0.738,0.0,96,0,775116.8,-79.24,41069.8,-66.18
3111,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,220,1.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,51312.26,48.08,-60.64,0.793,0.99,-32.97,-32.97,17.05,0.637,10.55,324,226,775116.8,-79.24,41069.8,-66.18
3112,selected_or_qqq_cash; SMA200; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,200,1.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,42493.55,46.34,-60.64,0.764,0.98,-28.08,-28.08,17.5,0.634,10.57,318,220,775116.8,-79.24,41069.8,-66.18
3113,selected_or_qqq_cash; SMA150; exit below SMA-2%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,150,2.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,31686.17,43.67,-60.64,0.72,0.95,-22.77,-22.77,17.5,0.631,10.08,320,221,775116.8,-79.24,41069.8,-66.18
3114,selected_and_qqq_cash; SMA180; exit below SMA-2%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,180,2.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,16040.24,37.67,-60.64,0.621,0.9,-17.48,-17.48,25.35,0.555,7.47,283,188,775116.8,-79.24,41069.8,-66.18
3115,selected_and_qqq_cash; SMA180; exit below SMA-3%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,180,3.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,10823.65,34.33,-60.64,0.566,0.84,-22.77,-22.77,25.12,0.557,7.65,286,189,775116.8,-79.24,41069.8,-66.18
3116,selected_sma_cash; SMA250; exit below SMA-1%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,250,1.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,56365.16,48.95,-60.67,0.807,0.99,-54.89,-54.89,18.85,0.811,0.0,144,0,775116.8,-79.24,41069.8,-66.18
3117,selected_sma_else_other; SMA250; exit below SMA-1%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,250,1.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,42442.31,46.33,-60.67,0.764,0.97,-54.89,-54.89,24.5,0.755,0.0,137,0,775116.8,-79.24,41069.8,-66.18
3118,selected_or_qqq_cash; SMA100; exit below SMA-2%; reenter above SMA+3%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,100,2.0,3.0,1.0,1.0,False,0.1,0.2,0.2,20,110545.03,55.39,-60.68,0.913,1.07,-38.28,-38.28,19.6,0.804,0.0,106,0,775116.8,-79.24,41069.8,-66.18
3119,selected_or_qqq_cash; SMA250; exit below SMA-0%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,250,0.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,42836.83,46.41,-60.7,0.765,0.98,-37.94,-37.94,18.22,0.626,10.22,318,220,775116.8,-79.24,41069.8,-66.18
3120,qqq_sma_cash; SMA250; exit below SMA-0%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,250,0.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,29748.23,43.1,-60.7,0.71,0.95,-24.69,-24.69,20.67,0.61,10.08,301,210,775116.8,-79.24,41069.8,-66.18
3121,selected_and_qqq_cash; SMA150; exit below SMA-0%; reenter above SMA+5%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,150,0.0,5.0,1.0,1.0,False,0.1,0.2,0.2,20,19003.91,39.14,-60.7,0.645,0.91,-22.36,-22.36,31.37,0.686,0.0,107,0,775116.8,-79.24,41069.8,-66.18
3122,selected_or_qqq_cash; SMA150; exit below SMA-2%; reenter above SMA+5%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,150,2.0,5.0,1.0,1.0,False,0.1,0.2,0.2,20,145908.04,58.12,-60.71,0.957,1.09,-32.18,-32.18,17.5,0.825,0.0,99,0,775116.8,-79.24,41069.8,-66.18
3123,selected_and_qqq_cash; SMA150; exit below SMA-3%; reenter above SMA+2%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,150,3.0,2.0,1.0,1.0,False,0.1,0.2,0.2,20,50693.25,47.97,-60.71,0.79,0.99,-22.36,-22.36,21.43,0.786,0.0,116,0,775116.8,-79.24,41069.8,-66.18
3124,selected_sma_cash; SMA300; exit below SMA-0%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,300,0.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,83068.07,52.63,-60.72,0.867,1.03,-60.15,-60.15,19.25,0.807,0.0,136,0,775116.8,-79.24,41069.8,-66.18
3125,selected_and_qqq_cash; SMA300; exit below SMA-0%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,300,0.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,68358.45,50.77,-60.72,0.836,1.01,-60.15,-60.15,19.43,0.806,0.0,138,0,775116.8,-79.24,41069.8,-66.18
3126,selected_or_qqq_cash; SMA100; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,100,1.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,5835.14,29.28,-60.74,0.482,0.79,-32.22,-32.22,22.93,0.544,4.72,292,179,775116.8,-79.24,41069.8,-66.18
3127,selected_and_qqq_cash; SMA180; exit below SMA-2%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,180,2.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,25718.02,41.8,-60.75,0.688,0.94,-22.36,-22.36,29.8,0.702,0.0,90,0,775116.8,-79.24,41069.8,-66.18
3128,selected_and_qqq_cash; SMA180; exit below SMA-3%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,180,3.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,17429.14,38.39,-60.75,0.632,0.89,-32.18,-32.18,29.58,0.704,0.0,92,0,775116.8,-79.24,41069.8,-66.18
3129,selected_sma_else_other; SMA180; exit below SMA-0%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,180,0.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,10628.38,34.18,-60.75,0.563,0.84,-45.74,-45.74,23.85,0.556,7.35,318,185,775116.8,-79.24,41069.8,-66.18
3130,selected_or_qqq_cash; SMA250; exit below SMA-3%; reenter above SMA+2%; unit=0.75; cap=1.00; dca=False,selected_or_qqq_cash,250,3.0,2.0,0.75,1.0,False,0.1,0.2,0.2,20,28999.9,42.87,-60.77,0.705,1.01,-46.16,-46.16,12.22,0.658,0.0,104,0,775116.8,-79.24,41069.8,-66.18
3131,qqq_sma_cash; SMA250; exit below SMA-3%; reenter above SMA+2%; unit=0.75; cap=1.00; dca=False,qqq_sma_cash,250,3.0,2.0,0.75,1.0,False,0.1,0.2,0.2,20,27077.47,42.26,-60.77,0.695,1.0,-46.16,-46.16,12.38,0.657,0.0,104,0,775116.8,-79.24,41069.8,-66.18
3132,selected_or_qqq_cash; SMA100; exit below SMA-0%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,100,0.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,4700.6,27.57,-60.77,0.454,0.77,-26.54,-26.54,23.05,0.53,4.1,314,173,775116.8,-79.24,41069.8,-66.18
3133,qqq_sma_cash; SMA180; exit below SMA-0%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,180,0.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,211789.38,61.87,-60.78,1.018,1.13,-27.31,-27.31,15.8,0.842,0.0,156,0,775116.8,-79.24,41069.8,-66.18
3134,selected_or_qqq_cash; SMA180; exit below SMA-0%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,180,0.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,189784.17,60.76,-60.78,1.0,1.11,-48.29,-48.29,15.02,0.85,0.0,149,0,775116.8,-79.24,41069.8,-66.18
3135,selected_sma_else_other; SMA150; exit below SMA-3%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,150,3.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,42736.23,46.39,-60.79,0.763,0.97,-41.96,-41.96,21.95,0.78,0.0,132,0,775116.8,-79.24,41069.8,-66.18
3136,selected_sma_else_other; SMA300; exit below SMA-2%; reenter above SMA+5%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,300,2.0,5.0,1.0,1.0,False,0.1,0.2,0.2,20,48534.16,47.56,-60.8,0.782,0.99,-53.31,-53.31,26.57,0.734,0.0,104,0,775116.8,-79.24,41069.8,-66.18
3137,selected_and_qqq_cash; SMA150; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,150,3.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,16693.44,38.02,-60.81,0.625,0.9,-17.48,-17.48,21.43,0.577,7.27,312,196,775116.8,-79.24,41069.8,-66.18
3138,selected_sma_else_other; SMA180; exit below SMA-2%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,180,2.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,9681.05,33.4,-60.81,0.549,0.82,-41.78,-41.78,23.52,0.563,7.27,305,189,775116.8,-79.24,41069.8,-66.18
3139,selected_or_qqq_cash; SMA220; exit below SMA-0%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,220,0.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,50396.32,47.91,-60.83,0.788,0.99,-32.97,-32.97,17.45,0.631,10.27,322,220,775116.8,-79.24,41069.8,-66.18
3140,selected_sma_cash; SMA120; exit below SMA-0%; reenter above SMA+0%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,120,0.0,0.0,1.0,1.0,False,0.1,0.2,0.2,20,45080.43,46.88,-60.84,0.771,0.98,-28.22,-28.22,22.57,0.774,0.0,202,0,775116.8,-79.24,41069.8,-66.18
3141,selected_or_qqq_cash; SMA300; exit below SMA-2%; reenter above SMA+3%; unit=0.75; cap=1.00; dca=False,selected_or_qqq_cash,300,2.0,3.0,0.75,1.0,False,0.1,0.2,0.2,20,21359.06,40.16,-60.84,0.66,0.97,-52.6,-52.6,12.32,0.658,0.0,111,0,775116.8,-79.24,41069.8,-66.18
3142,selected_sma_else_other; SMA300; exit below SMA-2%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,300,2.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,38123.27,45.34,-60.85,0.745,0.96,-60.28,-60.28,25.0,0.75,0.0,127,0,775116.8,-79.24,41069.8,-66.18
3143,selected_or_qqq_cash; SMA120; exit below SMA-1%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,120,1.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,16232.18,37.78,-60.86,0.621,0.89,-17.48,-17.48,22.6,0.57,7.27,294,194,775116.8,-79.24,41069.8,-66.18
3144,selected_and_qqq_cash; SMA220; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,220,2.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,23192.61,40.89,-60.88,0.672,0.93,-24.69,-24.69,26.0,0.571,9.53,286,197,775116.8,-79.24,41069.8,-66.18
3145,selected_sma_cash; SMA150; exit below SMA-0%; reenter above SMA+7%; unit=0.50; cap=1.50; dca=True,selected_sma_cash,150,0.0,7.0,0.5,1.5,True,0.1,0.2,0.2,20,12953.69,35.85,-60.9,0.589,0.87,-17.48,-17.48,24.4,0.546,6.5,305,186,775116.8,-79.24,41069.8,-66.18
3146,selected_sma_else_other; SMA180; exit below SMA-0%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,180,0.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,25071.38,41.58,-60.91,0.683,0.92,-36.21,-36.21,26.12,0.739,0.0,112,0,775116.8,-79.24,41069.8,-66.18
3147,selected_sma_else_other; SMA300; exit below SMA-0%; reenter above SMA+5%; unit=1.00; cap=1.00; dca=False,selected_sma_else_other,300,0.0,5.0,1.0,1.0,False,0.1,0.2,0.2,20,60806.07,49.66,-60.94,0.815,1.02,-53.31,-53.31,26.95,0.731,0.0,108,0,775116.8,-79.24,41069.8,-66.18
3148,selected_or_qqq_cash; SMA100; exit below SMA-2%; reenter above SMA+0%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,100,2.0,0.0,0.5,1.5,True,0.1,0.2,0.2,20,15175.04,37.2,-60.94,0.61,0.89,-41.9,-41.9,16.2,0.605,6.68,334,205,775116.8,-79.24,41069.8,-66.18
3149,qqq_sma_cash; SMA100; exit below SMA-2%; reenter above SMA+0%; unit=0.50; cap=1.50; dca=True,qqq_sma_cash,100,2.0,0.0,0.5,1.5,True,0.1,0.2,0.2,20,9439.66,33.19,-60.94,0.545,0.84,-41.9,-41.9,17.47,0.591,6.28,332,201,775116.8,-79.24,41069.8,-66.18
3150,selected_and_qqq_cash; SMA120; exit below SMA-2%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,120,2.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,3096.35,24.34,-60.95,0.399,0.71,-21.28,-21.28,24.75,0.52,4.28,309,172,775116.8,-79.24,41069.8,-66.18
3151,selected_and_qqq_cash; SMA120; exit below SMA-0%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,120,0.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,2935.54,23.94,-60.95,0.393,0.72,-13.08,-13.08,25.3,0.498,3.33,351,159,775116.8,-79.24,41069.8,-66.18
3152,qqq_sma_cash; SMA180; exit below SMA-2%; reenter above SMA+3%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,180,2.0,3.0,1.0,1.0,False,0.1,0.2,0.2,20,147506.58,58.23,-60.96,0.955,1.09,-35.54,-35.54,16.95,0.831,0.0,95,0,775116.8,-79.24,41069.8,-66.18
3153,qqq_sma_cash; SMA150; exit below SMA-3%; reenter above SMA+3%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,150,3.0,3.0,1.0,1.0,False,0.1,0.2,0.2,20,158336.71,58.94,-60.97,0.967,1.1,-32.18,-32.18,16.9,0.831,0.0,95,0,775116.8,-79.24,41069.8,-66.18
3154,qqq_sma_cash; SMA100; exit below SMA-1%; reenter above SMA+2%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,100,1.0,2.0,1.0,1.0,False,0.1,0.2,0.2,20,24773.05,41.47,-60.97,0.68,0.92,-42.63,-42.63,23.7,0.763,0.0,128,0,775116.8,-79.24,41069.8,-66.18
3155,selected_and_qqq_cash; SMA150; exit below SMA-3%; reenter above SMA+3%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,150,3.0,3.0,0.5,1.5,True,0.1,0.2,0.2,20,18417.48,38.87,-60.97,0.637,0.91,-17.48,-17.48,22.82,0.569,7.25,304,192,775116.8,-79.24,41069.8,-66.18
3156,selected_sma_else_other; SMA180; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.50; dca=True,selected_sma_else_other,180,0.0,2.0,0.5,1.5,True,0.1,0.2,0.2,20,10335.23,33.95,-60.98,0.557,0.83,-41.78,-41.78,24.07,0.555,7.35,313,184,775116.8,-79.24,41069.8,-66.18
3157,selected_sma_cash; SMA200; exit below SMA-0%; reenter above SMA+3%; unit=1.00; cap=1.00; dca=False,selected_sma_cash,200,0.0,3.0,1.0,1.0,False,0.1,0.2,0.2,20,96274.55,54.05,-60.99,0.886,1.06,-44.77,-44.77,20.47,0.795,0.0,122,0,775116.8,-79.24,41069.8,-66.18
3158,selected_or_qqq_cash; SMA150; exit below SMA-3%; reenter above SMA+5%; unit=0.50; cap=1.50; dca=True,selected_or_qqq_cash,150,3.0,5.0,0.5,1.5,True,0.1,0.2,0.2,20,52700.03,48.33,-60.99,0.792,1.0,-22.77,-22.77,16.45,0.645,10.95,321,226,775116.8,-79.24,41069.8,-66.18
3159,selected_sma_cash; SMA120; exit below SMA-2%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_sma_cash,120,2.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,6489.28,30.13,-61.0,0.494,0.8,-21.28,-21.28,22.18,0.54,4.52,324,176,775116.8,-79.24,41069.8,-66.18
3160,selected_and_qqq_cash; SMA120; exit below SMA-2%; reenter above SMA+1%; unit=0.50; cap=1.50; dca=True,selected_and_qqq_cash,120,2.0,1.0,0.5,1.5,True,0.1,0.2,0.2,20,4166.87,26.62,-61.0,0.436,0.75,-21.28,-21.28,23.3,0.53,4.28,321,175,775116.8,-79.24,41069.8,-66.18
3161,selected_and_qqq_cash; SMA200; exit below SMA-1%; reenter above SMA+7%; unit=1.00; cap=1.00; dca=False,selected_and_qqq_cash,200,1.0,7.0,1.0,1.0,False,0.1,0.2,0.2,20,16874.1,38.11,-61.02,0.625,0.88,-32.18,-32.18,27.75,0.723,0.0,98,0,775116.8,-79.24,41069.8,-66.18
3162,selected_or_qqq_cash; SMA150; exit below SMA-2%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,selected_or_qqq_cash,150,2.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,212531.75,61.91,-61.05,1.014,1.12,-41.84,-41.84,14.92,0.851,0.0,108,0,775116.8,-79.24,41069.8,-66.18
3163,qqq_sma_cash; SMA150; exit below SMA-2%; reenter above SMA+1%; unit=1.00; cap=1.00; dca=False,qqq_sma_cash,150,2.0,1.0,1.0,1.0,False,0.1,0.2,0.2,20,168860.69,59.58,-61.05,0.976,1.11,-35.73,-35.73,15.78,0.842,0.0,105,0,775116.8,-79.24,41069.8,-66.18
